SubhaloID,"$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",$R_{1/2M_{sub}}$(kpc),SFR($M_{\odot}/yr$),$V_{max}$(km/s),$\sigma_v$(km/s),M,z,$R_{1/2M_*}$
8,25704598000.0,37324026000.0,398072050000.0,45.561153,3.9756587,191.9302,90.31834,461189000000.0,0.0,4.8027377
11,9942768000.0,37487608000.0,229300220000.0,25.054882,1.058097,164.30688,83.14966,276782840000.0,0.0,8.711929
17,8177316400.0,8527347000.0,214513070000.0,40.584583,0.5998463,129.1892,63.097786,231246790000.0,0.0,3.0411348
20,3438600700.0,18321224000.0,133444500000.0,15.716292,0.8316901,155.35207,85.644264,155263630000.0,0.0,3.9601936
37,5167197700.0,3898072800.0,82453410000.0,22.837128,0.40965047,95.56574,52.72966,91529340000.0,0.0,5.0807924
44,5595889700.0,3734585900.0,63621124000.0,16.891312,1.0568721,100.277756,56.704617,72961070000.0,0.0,4.226481
45,5241955300.0,1603653500.0,80611650000.0,29.054821,0.18226968,83.977585,45.21598,87463076000.0,0.0,3.2726533
48,1895037000.0,1726218400.0,89961546000.0,29.87388,0.09158535,88.89943,48.15991,93590310000.0,0.0,2.430888
53,1392098800.0,1464614300.0,76193520000.0,29.929804,0.066076726,78.03424,42.471893,79055540000.0,0.0,3.8188484
56,1464505100.0,3025998300.0,55933300000.0,14.645408,0.10555288,99.46853,52.52927,60439028000.0,0.0,2.3737082
57,1632868200.0,854828100.0,71173276000.0,32.258064,0.1411856,76.229744,41.181126,73665310000.0,0.0,2.0303805
63,892680600.0,2800266800.0,50635813000.0,13.289176,0.29470533,94.788994,57.44113,54337917000.0,0.0,3.2383652
69,3068574500.0,494116480.0,49518236000.0,26.450598,0.09491059,66.98306,36.6874,53080924000.0,0.0,1.7641112
81,1475291400.0,194941730.0,44937667000.0,31.268059,0.039008472,57.781853,32.852158,46609220000.0,0.0,0.6526322
83,961750340.0,844485000.0,40592593000.0,16.905743,0.11931212,76.18982,43.446285,42401423000.0,0.0,2.2620544
85,744698750.0,1332455300.0,37299302000.0,16.704426,0.13512632,76.24357,43.076782,39382712000.0,0.0,1.6361688
88,2270324000.0,163274600.0,37497135000.0,24.55015,0.045557432,61.428455,32.443478,39930733000.0,0.0,0.50078195
99,991551400.0,638215500.0,31808520000.0,18.04301,0.07099871,68.91797,37.627544,33440432000.0,0.0,1.2746583
119,378370400.0,240402720.0,27916739000.0,20.995647,0.023951449,54.35505,31.73505,28535513000.0,0.0,0.85200787
141,960776500.0,270374200.0,18449777000.0,8.283505,0.063918374,71.60406,46.702038,19680928000.0,0.0,1.3022468
154,431341250.0,313385570.0,18113098000.0,14.679799,0.030680114,52.97901,29.908844,18857824000.0,0.0,1.3384212
202,994996030.0,225137150.0,9739663000.0,11.202542,0.046155687,46.682816,26.855663,10959797000.0,0.0,0.8721848
63865,16736388000.0,342262100000.0,1552488700000.0,39.658447,4.9657173,459.27338,194.97334,1912156800000.0,0.0,10.471952
63867,42090460000.0,93325240000.0,736810400000.0,35.073696,4.28765,280.86996,139.81097,872447740000.0,0.0,9.7894535
63868,23431348000.0,80643285000.0,454209080000.0,23.594168,6.577327,250.91591,137.9812,558462700000.0,0.0,7.4374905
63869,28374980000.0,47103697000.0,551690100000.0,41.7936,1.4113895,205.2054,105.070404,627284500000.0,0.0,7.4254375
63871,22419250000.0,27142924000.0,476618200000.0,43.1792,0.36068472,205.6952,94.42694,526296220000.0,0.0,4.204291
63872,15277358000.0,40887763000.0,347825540000.0,25.6174,2.1084003,192.6234,105.35797,404026600000.0,0.0,8.736642
63877,6952920600.0,10675404000.0,159774490000.0,22.943811,1.2547646,132.63571,79.31715,177424150000.0,0.0,6.065179
63881,5073232400.0,5551437300.0,117040220000.0,26.302315,0.42393187,110.18252,57.330444,127680140000.0,0.0,4.4082627
63888,1368716400.0,6366927400.0,81331750000.0,21.469244,0.13456425,107.2203,54.00485,89092500000.0,0.0,2.7599897
63889,4903110700.0,2988242400.0,82009645000.0,17.640247,0.72835946,106.099396,64.98351,89910630000.0,0.0,3.230845
63890,7909687000.0,742698300.0,74531004000.0,29.579271,0.070013225,81.39098,43.29911,83188390000.0,0.0,1.7019218
63892,5069954600.0,1168371600.0,80772284000.0,28.908138,0.23198351,86.93115,46.23142,87019210000.0,0.0,1.8672726
63894,2714906000.0,5782262300.0,54320690000.0,12.379691,0.8223541,119.33439,61.939323,62834725000.0,0.0,2.419915
63895,3262298400.0,1735448200.0,81959280000.0,25.720016,0.4910713,89.41086,50.74161,86964625000.0,0.0,3.583666
63903,2184679400.0,2227487000.0,51292380000.0,19.27912,0.2706269,86.31704,44.80704,55710280000.0,0.0,4.59359
63909,4227349200.0,407186080.0,43348193000.0,24.787214,0.07195323,66.99631,35.838547,47982730000.0,0.0,1.2552899
63943,185745280.0,1891736400.0,13786626000.0,6.8224845,0.06322223,70.82624,41.356056,15871400000.0,0.0,3.134176
63958,98535096.0,303272220.0,19884521000.0,14.191378,0.013184935,56.754677,32.26402,20286329000.0,0.0,0.7350977
96765,53473087000.0,34809230000.0,517449480000.0,41.340294,5.1180854,191.28644,104.281456,605856400000.0,0.0,5.936686
96773,7762097000.0,10872913000.0,157834260000.0,42.01636,0.327734,131.31752,66.587906,176501650000.0,0.0,3.1884804
96784,1166862500.0,6088653000.0,94966370000.0,21.361652,0.17829493,114.70844,57.011406,102246080000.0,0.0,3.191176
96786,1837128600.0,6089087500.0,68015206000.0,13.689468,0.17408423,118.31044,61.501343,75962040000.0,0.0,2.8635669
96787,3661068800.0,1207139000.0,93424530000.0,34.7164,0.043037318,82.96968,44.097984,98300480000.0,0.0,1.5994837
96794,1210925700.0,7056503000.0,25089898000.0,6.776088,0.33183992,103.12382,63.038857,33372293000.0,0.0,4.6969194
96803,563531840.0,1144406800.0,40637060000.0,16.012362,0.07424557,75.863846,44.473785,42351792000.0,0.0,2.0239768
96818,241538690.0,165012850.0,24280416000.0,17.34971,0.012893626,60.30346,31.276348,24686967000.0,0.0,0.9581927
96821,166855900.0,327081950.0,18842268000.0,11.910955,0.03019473,60.491524,33.47583,19336204000.0,0.0,0.90428597
117255,79511880000.0,57556505000.0,936554900000.0,60.543594,2.6622367,273.58063,129.67648,1073897900000.0,0.0,3.9691699
117256,22963188000.0,86560380000.0,305023220000.0,18.982582,2.1364472,295.09314,129.81033,414744540000.0,0.0,5.2553806
117257,24977148000.0,22037858000.0,478838460000.0,63.793232,1.6255571,151.42123,77.7208,525889000000.0,0.0,7.0587835
117258,11991772000.0,32772760000.0,352442880000.0,42.85145,0.73574,198.65063,86.76432,397323240000.0,0.0,3.313444
117263,20335086000.0,16020676000.0,158157800000.0,21.431805,0.39239454,143.62717,81.272644,194536180000.0,0.0,6.046072
117264,14492403000.0,15300285000.0,188057400000.0,25.832218,1.1531756,141.09846,79.65327,217888900000.0,0.0,5.8621073
117265,12607731000.0,21736464000.0,143321200000.0,17.203411,1.895662,153.81567,85.46406,177706060000.0,0.0,6.7457414
117266,17291563000.0,25614440000.0,60746190000.0,7.8498025,4.478044,168.6587,105.01916,103694710000.0,0.0,5.403665
117267,6384043000.0,17376831000.0,168691960000.0,23.75429,0.42036834,146.04497,72.81239,192478180000.0,0.0,5.914275
117268,10148813000.0,12975321000.0,138402580000.0,25.250048,1.2466056,132.6772,66.30889,161560610000.0,0.0,5.291364
117269,18002620000.0,6391760000.0,150812100000.0,24.445827,0.4596651,124.27726,71.56452,175221230000.0,0.0,5.009918
117270,10150623000.0,12361753000.0,125461290000.0,21.191181,1.3181279,126.83054,66.18291,147998080000.0,0.0,5.5209346
117272,8910660000.0,12062500000.0,76706250000.0,13.580127,1.7664268,135.71663,74.074234,97703660000.0,0.0,4.5492496
117276,3162680000.0,2396767200.0,96145200000.0,30.03144,0.1612315,91.88522,47.600418,101716840000.0,0.0,3.1638389
117278,2565264100.0,7472730600.0,48513642000.0,9.835884,0.21681064,118.878716,62.547516,58578756000.0,0.0,3.3925543
117279,2302878200.0,5083686400.0,59414893000.0,14.452328,0.4005877,103.14217,57.726448,66813670000.0,0.0,3.5813854
117280,5159483400.0,2797176000.0,61826556000.0,21.008394,0.21967524,86.52077,51.114258,69791950000.0,0.0,4.068602
117283,3126443800.0,3149167900.0,57193353000.0,14.741726,0.58309746,100.74022,57.42334,63480054000.0,0.0,3.5492263
117285,2260762600.0,943643650.0,75693490000.0,28.33763,0.17313877,80.61286,43.94478,78905590000.0,0.0,1.4569774
117289,1413367600.0,3175739000.0,43177136000.0,12.091881,0.17727809,93.70113,50.366924,47776514000.0,0.0,4.133365
117291,7250867700.0,496536700.0,36505248000.0,23.97352,0.09826903,65.40408,34.692997,44252656000.0,0.0,1.6943088
117295,1386071800.0,1041457300.0,49261416000.0,20.884995,0.08014437,75.78966,43.45452,51694703000.0,0.0,2.611156
117297,1203033900.0,2420604700.0,37225796000.0,17.311018,0.114888616,73.96958,39.936417,40858235000.0,0.0,4.2386403
117298,214260540.0,534867360.0,45306110000.0,28.941994,0.020734597,65.03892,36.41077,46058680000.0,0.0,2.049533
117313,879128640.0,154119330.0,24199650000.0,19.684559,0.017715568,54.090816,28.438137,25232898000.0,0.0,0.63022894
117321,318110750.0,249960180.0,22947310000.0,14.84158,0.021093965,59.56738,32.866936,23515380000.0,0.0,0.61537206
117327,215723230.0,162392480.0,18997449000.0,16.859764,0.01289188,53.09538,28.825367,19375565000.0,0.0,0.57553285
143880,3920565600000.0,322401340000.0,33615962000000.0,537.48303,21.525595,473.95435,255.11674,37859640000000.0,0.0,12.905397
143881,249453690000.0,295843700000.0,5094640700000.0,133.11273,2.7929468,422.3797,181.33636,5640475000000.0,0.0,10.461674
143882,142541830000.0,281456570000.0,3190202800000.0,87.842926,2.9185824,531.464,183.68088,3614843900000.0,0.0,6.939243
143884,24815650000.0,218811000000.0,1086588900000.0,34.69684,3.169048,362.21753,173.91283,1330709900000.0,0.0,10.227796
143885,31213308000.0,221694570000.0,714129900000.0,21.409002,4.2745113,435.20914,195.24976,967427950000.0,0.0,5.701938
143886,26559263000.0,150722990000.0,284656830000.0,11.721159,5.4957805,321.4232,181.84137,462245900000.0,0.0,6.686982
143887,21312207000.0,86644195000.0,571705800000.0,29.700722,1.9862378,275.24512,126.46682,679819000000.0,0.0,9.990279
143889,8574776000.0,34104676000.0,77931380000.0,8.137886,2.6105657,201.68338,101.86669,120738650000.0,0.0,4.2887993
143890,9325719000.0,13387293000.0,184451940000.0,29.397053,1.3489532,134.75739,72.79995,207195850000.0,0.0,3.682224
143894,4492261000.0,2821700600.0,116743920000.0,30.81324,0.29253778,98.63689,53.428944,124068410000.0,0.0,3.4542027
143896,6303012400.0,4671656400.0,66994270000.0,16.993706,0.51751494,101.98993,54.522305,77981000000.0,0.0,5.378519
143897,6148610600.0,2516821200.0,68402250000.0,20.101582,0.2597838,92.274475,51.824215,77077540000.0,0.0,2.594438
143898,5467093500.0,1033081600.0,74141680000.0,24.186356,0.097548015,87.76488,48.495644,80650420000.0,0.0,1.4644114
143909,1363560100.0,407377730.0,36842380000.0,21.732113,0.06558465,65.98436,35.139595,38613316000.0,0.0,1.4873708
143911,1308111400.0,432095740.0,34086780000.0,20.33478,0.039825663,62.41061,35.65418,35828277000.0,0.0,1.9287719
143915,774826100.0,339431260.0,30650560000.0,18.930212,0.01673305,63.289906,33.588657,31764816000.0,0.0,1.1148463
143938,1070554300.0,280279070.0,13441780000.0,9.922938,0.017888509,56.696815,33.25231,14792613000.0,0.0,1.0083439
143968,440152260.0,153094610.0,7239067600.0,7.6102853,0.02706261,47.70576,28.650518,7832314400.0,0.0,0.43687984
167393,412882170000.0,464096560000.0,7675781300000.0,132.81573,10.306845,463.01083,228.17746,8553581500000.0,0.0,10.36712
167394,98528970000.0,183873770000.0,1950533800000.0,81.85305,11.010014,350.58557,154.34215,2233379600000.0,0.0,8.708043
167395,43204305000.0,138670440000.0,791463260000.0,35.209377,4.4051976,362.92102,152.85114,973769000000.0,0.0,7.1513557
167396,17858927000.0,35772346000.0,441259130000.0,41.930912,4.481797,175.11372,94.40372,494937960000.0,0.0,5.0340095
167397,12549423000.0,30230815000.0,150074310000.0,13.907722,1.5723654,178.4266,95.08322,192910790000.0,0.0,5.875059
167399,3882856700.0,32616130000.0,79419210000.0,8.833946,1.2082056,185.52847,99.81121,116014320000.0,0.0,3.9588087
167403,5528050700.0,4707047000.0,121049510000.0,25.759842,0.32876155,113.80098,58.600784,131299500000.0,0.0,3.5421233
167404,2042195500.0,3405849000.0,116966260000.0,28.380737,0.35297135,103.62609,53.31499,122428760000.0,0.0,2.9714463
167405,866517300.0,11123329000.0,59976634000.0,9.290564,0.4069031,129.21237,74.924835,71987170000.0,0.0,5.3523135
167411,3693190100.0,1358785500.0,70242190000.0,23.914135,0.067116976,85.55604,46.109318,75300950000.0,0.0,2.2786226
167414,891464640.0,5758048000.0,31444615000.0,8.013635,0.17162584,105.83085,56.586784,38111715000.0,0.0,3.919523
167416,4041836800.0,876730900.0,49692930000.0,23.164824,0.11812807,77.80493,39.521145,54617645000.0,0.0,1.942092
167419,692828300.0,1247953300.0,48384324000.0,16.450623,0.044153877,83.11111,43.937313,50332066000.0,0.0,1.7469699
167425,1774059300.0,754858700.0,29969033000.0,13.644315,0.07513602,72.265305,40.755825,32502983000.0,0.0,1.962785
167429,249143000.0,306030080.0,30519427000.0,14.593267,0.013336373,69.32556,37.859516,31077263000.0,0.0,1.5352796
167435,1566250800.0,1030931900.0,11947138000.0,7.2571507,0.09896208,66.24301,38.33963,14544323000.0,0.0,1.8057339
167442,274087740.0,293626620.0,17852193000.0,12.292423,0.015857356,60.090637,32.06053,18419907000.0,0.0,1.6376772
184933,87981960000.0,32110608000.0,784295400000.0,62.32101,5.0225916,176.7107,108.76582,904450400000.0,0.0,6.630546
184938,37284740000.0,6806730000.0,272072620000.0,48.746773,1.5704422,118.162155,75.31977,316178040000.0,0.0,3.874823
184940,4897416000.0,28757121000.0,120655225000.0,16.680202,0.8483725,188.70001,83.2712,154392720000.0,0.0,3.5718434
184941,10112181000.0,9737639000.0,192552200000.0,34.16867,0.639399,137.90596,66.56683,212426880000.0,0.0,3.0883718
184950,6798677000.0,1953860100.0,62433670000.0,21.473696,0.33745968,84.63851,46.737625,71192850000.0,0.0,3.8018162
184959,1093994500.0,764866000.0,35087290000.0,20.922626,0.06279543,68.47002,36.450523,36949193000.0,0.0,2.701585
184964,263400800.0,210206510.0,28843287000.0,19.498562,0.01758452,58.73277,31.977541,29316897000.0,0.0,1.1067997
184984,574545400.0,683393300.0,7163292000.0,4.1142626,0.06530787,67.42536,40.570568,8425763300.0,0.0,2.0371234
198184,17059820000.0,12315300000.0,138519660000.0,23.458372,1.2506711,134.93724,69.90514,167915860000.0,0.0,4.5194902
198185,6656594000.0,26032538000.0,56052183000.0,9.2919235,0.830568,144.54147,78.3564,88793310000.0,0.0,5.5213275
198189,2544963600.0,2693749200.0,78441840000.0,22.899866,0.15011305,93.74412,51.15259,83689150000.0,0.0,3.2592657
198201,338318530.0,186059700.0,21987637000.0,19.509037,0.010107829,51.071964,27.94649,22512015000.0,0.0,0.93741906
198216,854616060.0,237354260.0,7058477000.0,8.054155,0.036759302,47.02987,27.471094,8150446600.0,0.0,0.8150629
208812,119122260000.0,71317750000.0,1405427800000.0,97.79529,2.5008974,230.8653,113.67587,1596013700000.0,0.0,9.074742
208814,12727678000.0,10854141000.0,150801660000.0,25.375025,2.089169,136.0036,76.448425,174407480000.0,0.0,3.54797
208816,3506371600.0,9399439000.0,77966310000.0,13.319709,0.64658743,131.8122,70.46916,90904035000.0,0.0,2.613536
208818,1631444900.0,8377726500.0,75975270000.0,13.030813,0.33147785,124.299446,64.66579,86008850000.0,0.0,4.4157543
208820,4017453000.0,8721711000.0,31138791000.0,10.029026,0.32764584,101.18393,53.04484,43877958000.0,0.0,6.053716
208822,2532947500.0,1944977900.0,65034093000.0,24.40848,0.08089171,81.195625,43.636204,69521420000.0,0.0,3.1742482
208825,6135219000.0,1325409900.0,32308550000.0,11.992159,0.43254232,84.62631,49.785465,39773807000.0,0.0,3.2760804
208831,597024060.0,541248100.0,38647837000.0,17.95025,0.06132933,70.46309,37.78212,39789335000.0,0.0,2.447232
220597,23981420000.0,65609777000.0,233205150000.0,14.845077,6.1776304,217.266,123.273346,322916780000.0,0.0,8.039207
220599,8106684000.0,16858973000.0,90293240000.0,14.1548,0.996147,165.02034,75.8724,115320990000.0,0.0,3.9461682
220600,5327821300.0,14910677000.0,112476430000.0,16.765371,0.53198296,140.43419,73.84084,132741430000.0,0.0,3.928261
220601,3087647000.0,19846308000.0,70669615000.0,9.243762,0.9919642,154.15143,82.23292,93644276000.0,0.0,4.172803
220608,1543737600.0,2993635800.0,58885830000.0,16.23558,0.17289746,96.55601,50.94989,63436320000.0,0.0,2.8886614
220611,2880202500.0,714739260.0,37690434000.0,17.44325,0.070208065,72.72567,39.14414,41290480000.0,0.0,1.7226151
220615,690018050.0,172150460.0,24574444000.0,21.092108,0.033833407,52.21888,28.809475,25436615000.0,0.0,0.47341207
229935,16467902000.0,69611610000.0,429018450000.0,32.13786,0.8482395,229.63145,109.31184,515233100000.0,0.0,5.722612
229939,7027498500.0,7437854000.0,71894280000.0,15.191571,0.75009686,113.12613,61.214058,86376230000.0,0.0,4.2159004
229941,3967193000.0,8599223000.0,44512506000.0,9.760786,0.8207105,112.75336,66.153465,57100610000.0,0.0,4.7806807
229943,2069469800.0,2335750100.0,68473934000.0,19.700146,0.16760631,94.24864,50.665462,72888730000.0,0.0,2.7747283
229945,2170032600.0,1846309800.0,42822760000.0,16.613392,0.12598689,81.4786,42.422512,46846345000.0,0.0,3.106673
229947,564052030.0,321255680.0,49543643000.0,24.930702,0.034406446,67.932274,38.3497,50431492000.0,0.0,1.3774364
229953,631595200.0,1039629200.0,26580455000.0,11.388606,0.034842677,73.17088,44.33467,28256045000.0,0.0,3.0723426
229956,774485600.0,314062700.0,24295842000.0,17.707418,0.054129887,56.148804,31.942673,25384393000.0,0.0,1.2751393
229964,338115000.0,301691420.0,15247688000.0,13.236691,0.014074866,51.892464,29.066805,15887496000.0,0.0,1.5859163
242790,96419760000.0,241796960000.0,1863359400000.0,50.262558,3.619237,395.2605,185.51353,2202186300000.0,0.0,10.845108
242791,8950792000.0,47404093000.0,188127740000.0,15.891188,2.0260484,212.60762,107.973946,244631450000.0,0.0,5.7664557
242793,4822875000.0,31756777000.0,63449604000.0,9.359411,0.9119853,167.65097,83.39721,100096650000.0,0.0,5.796571
242801,1623608000.0,868801200.0,35093190000.0,19.837534,0.11256837,66.51418,38.324745,37591070000.0,0.0,1.8051186
242804,1144669800.0,554227460.0,23591630000.0,15.298747,0.037660882,63.554276,34.23263,25290525000.0,0.0,1.2829542
242810,329463070.0,452164580.0,11737053000.0,8.380078,0.018400216,57.452164,30.781122,12522140000.0,0.0,1.7613487
242830,128572990.0,294369900.0,5955873300.0,5.142096,0.013852122,52.40732,28.163458,6378816500.0,0.0,1.0851054
242891,312424930.0,120885920.0,0.0,1.329064,0.101840116,26.578148,10.040697,433310850.0,0.0,0.7647852
253862,75009155000.0,92157680000.0,1304573500000.0,82.58929,6.02051,235.54832,118.041534,1471944500000.0,0.0,9.161919
253868,2061448000.0,4557001700.0,71822130000.0,18.408836,0.19645093,100.74851,55.03169,78454110000.0,0.0,3.3874352
253876,2351967200.0,307537470.0,43488400000.0,25.82195,0.069131814,66.20057,35.12434,46150705000.0,0.0,1.0696964
253877,2100825200.0,787650300.0,36515684000.0,15.496661,0.10436913,75.86548,40.083717,39404160000.0,0.0,1.5269232
253878,1193788700.0,514751360.0,41260052000.0,19.73284,0.03794239,70.928925,37.855984,42971296000.0,0.0,2.37529
253882,337619740.0,1039141200.0,31604333000.0,12.501861,0.034140863,76.66459,43.10063,32986120000.0,0.0,1.9629937
264883,1885614400000.0,301751500000.0,19209880000000.0,324.8514,14.804567,471.8629,249.32509,21397804000000.0,0.0,11.02183
264884,17102710000.0,121794900000.0,493203160000.0,25.393324,2.62207,268.06332,138.68726,632315300000.0,0.0,10.556746
264886,34700456000.0,86614350000.0,448642060000.0,26.437685,5.364528,301.05673,136.69766,570237400000.0,0.0,5.7816033
264887,23493472000.0,64215196000.0,551727330000.0,40.1019,2.1267023,216.47775,112.682724,639570300000.0,0.0,5.8210745
264888,15106522000.0,13784153000.0,134199530000.0,17.134424,1.7356983,143.78566,85.572205,163118250000.0,0.0,7.0224633
264890,12857231000.0,13852583000.0,99171690000.0,19.222813,1.869255,124.28397,67.89019,125898170000.0,0.0,6.5761266
264894,1558308200.0,5940621000.0,42851795000.0,9.138806,0.6098721,111.58879,67.399635,50367197000.0,0.0,2.7228062
264895,4049346300.0,1491796700.0,63641543000.0,26.82254,0.23139793,80.51197,42.411602,69189400000.0,0.0,2.4849954
264898,1450631300.0,3238165000.0,37855592000.0,10.158265,0.13897902,102.500465,53.13096,42555036000.0,0.0,2.2767143
264899,3014649600.0,1280720400.0,33731494000.0,13.765198,0.16716313,79.13832,43.94224,38034657000.0,0.0,2.7538035
275547,6768965000.0,25745662000.0,257390740000.0,27.652765,0.7565734,168.71103,84.48368,289942370000.0,0.0,5.1157794
275548,12153626000.0,21116805000.0,255595720000.0,32.12078,1.6350924,161.7676,78.39422,288889080000.0,0.0,6.4641232
275554,2118809700.0,539476160.0,32987806000.0,21.88876,0.061689705,63.96205,33.92411,35646090000.0,0.0,1.8690423
275559,947835400.0,241623440.0,27760196000.0,19.069378,0.02313329,62.412697,32.13519,28951894000.0,0.0,1.2011746
282782,8583431000.0,7867733500.0,58114912000.0,12.520418,0.581991,115.65817,61.34213,74581830000.0,0.0,4.7331533
282784,4851832000.0,4293363700.0,82826840000.0,23.498343,0.25026542,101.89861,51.424343,91983370000.0,0.0,3.9441075
282785,2942926000.0,6000381000.0,44538372000.0,11.138731,0.36688665,110.49182,57.729534,53503730000.0,0.0,3.1950314
282786,1390553600.0,3040708900.0,29854690000.0,8.467406,0.16491866,94.36544,52.63552,34295710000.0,0.0,3.4346445
282792,1078052100.0,212105920.0,30155522000.0,19.909573,0.045064405,60.812138,32.701797,31445680000.0,0.0,0.6251848
282793,488354720.0,657377540.0,28155860000.0,15.390279,0.07278652,68.56495,40.000427,29306378000.0,0.0,1.3034725
282795,1475575800.0,448452480.0,17287277000.0,10.917385,0.13753904,62.550648,36.176704,19211307000.0,0.0,1.0904503
282796,662219400.0,292189020.0,21734445000.0,17.227667,0.03791126,54.024006,30.282625,22688854000.0,0.0,0.9273287
282799,640735100.0,370822200.0,10341331000.0,10.461169,0.01884403,48.533413,28.792526,11352888000.0,0.0,1.6351767
289386,7638965000.0,16392980000.0,110174130000.0,12.5145445,1.548995,153.02478,89.34186,134229670000.0,0.0,5.417877
289391,3764848000.0,2953794600.0,54940054000.0,19.581955,0.19896199,88.13085,45.45038,61667934000.0,0.0,3.425047
289395,4187488500.0,1103294800.0,21938630000.0,14.575587,0.22088169,70.42531,34.965195,27229415000.0,0.0,2.5537949
289396,2050489300.0,350891780.0,35504734000.0,22.279516,0.049247816,62.77248,35.04724,37906120000.0,0.0,1.0093763
289400,447215400.0,311606660.0,20253872000.0,14.646155,0.018250544,57.978176,30.559114,21012693000.0,0.0,1.3165715
294867,54905876000.0,33646436000.0,771528800000.0,71.45976,1.2829487,213.20204,98.52151,860206330000.0,0.0,3.8952897
294876,730396800.0,2122953900.0,32601213000.0,19.071493,0.08652244,71.435165,36.92058,35458912000.0,0.0,2.7661607
294877,2531169300.0,1479752300.0,28817880000.0,11.553526,0.12690961,78.67753,44.08391,32836065000.0,0.0,2.5693164
294880,3964983600.0,530599970.0,19256084000.0,11.301282,0.055094264,68.03633,40.17272,23754870000.0,0.0,2.5813951
294886,348605800.0,471578620.0,8238670300.0,7.1948395,0.01912449,54.389454,28.728434,9058855000.0,0.0,1.2548674
300904,9076568000.0,132596530000.0,271442350000.0,11.759813,2.0222461,288.51562,166.9498,413373500000.0,0.0,6.4608393
300905,48679500000.0,48375620000.0,332472120000.0,28.854372,3.1994252,194.57072,102.02817,429645140000.0,0.0,6.0107465
300906,13026959000.0,7538794000.0,138595880000.0,26.53425,1.2993871,121.079285,65.07086,159177820000.0,0.0,3.3106422
307486,119738840000.0,301018840000.0,2408478700000.0,55.978657,12.634688,472.35083,210.77611,2829747500000.0,0.0,9.084251
307487,19647689000.0,119784460000.0,284548330000.0,13.392706,2.7294288,336.96103,171.58107,424279970000.0,0.0,5.817877
307488,11257658000.0,23020913000.0,67036930000.0,8.492571,1.2409521,160.51537,90.86612,101358140000.0,0.0,4.6118975
307489,1763162800.0,8640567000.0,163945780000.0,26.45539,0.22510555,138.59575,67.81698,174376470000.0,0.0,3.3075397
307491,4417423400.0,6819336700.0,28985311000.0,6.818693,0.74551785,115.51142,61.391205,40246153000.0,0.0,3.0468364
307500,1835976600.0,296196030.0,12136352000.0,12.4203005,0.05173272,50.03931,27.78414,14268522000.0,0.0,0.95031506
307504,486365760.0,281080960.0,15940560000.0,15.809111,0.0133018335,51.037712,27.524569,16710182000.0,0.0,1.7203677
313695,5726693400.0,16699275000.0,101791160000.0,14.714288,1.7367741,139.5624,74.61832,124249600000.0,0.0,5.6360006
313697,2701476000.0,4578771500.0,48905224000.0,13.013979,0.13797785,106.757805,53.75266,56201560000.0,0.0,2.7310293
313699,1717466200.0,724784600.0,37844250000.0,22.779074,0.033875372,64.92988,34.187817,40288950000.0,0.0,2.4252777
313704,1322040600.0,175602540.0,17979242000.0,12.457138,0.038021788,58.207153,33.30013,19476886000.0,0.0,0.94839764
319731,40301870000.0,73537120000.0,460720800000.0,27.572184,3.025367,236.50395,119.11556,574713300000.0,0.0,7.1040697
319733,7265931000.0,6718198300.0,140973520000.0,30.736673,0.44989744,112.04575,60.18098,154971010000.0,0.0,4.369766
324123,966338800000.0,373702950000.0,12372661000000.0,279.08124,15.044124,407.57916,202.58423,13713603000000.0,0.0,11.164494
324124,52818900000.0,177161200000.0,758339700000.0,31.366945,1.7572398,287.6377,157.20117,988705460000.0,0.0,8.998801
324128,1881553200.0,2996158500.0,51281945000.0,16.554272,0.13376741,86.57776,48.71769,56168804000.0,0.0,3.9463987
324130,3886649000.0,1976125000.0,38200898000.0,12.836587,0.20101072,86.84946,47.280834,44070535000.0,0.0,3.331564
329509,8407384000.0,21002076000.0,95885206000.0,12.478314,0.38508162,154.05286,82.135124,125354934000.0,0.0,4.0491776
329511,8335757000.0,2827798000.0,88211900000.0,22.047148,0.1314209,100.57737,53.08817,99387380000.0,0.0,3.4125867
329512,6156048000.0,1305586700.0,75557380000.0,23.062876,0.20660764,93.17541,51.315224,83025175000.0,0.0,2.3306556
333424,726328100000.0,263967980000.0,8358631000000.0,234.87646,11.49303,435.6597,188.1234,9349541000000.0,0.0,7.627381
333425,11945390000.0,81315340000.0,362340450000.0,19.661005,1.0815742,231.12329,124.87333,455736520000.0,0.0,8.418629
333427,7847860000.0,16825329000.0,183781750000.0,21.122898,0.5575523,152.33176,83.62794,208499400000.0,0.0,5.30351
333429,5172839400.0,10829993000.0,21091488000.0,4.033881,2.831982,142.2413,90.21024,37144240000.0,0.0,2.970249
333430,5936473000.0,2124055900.0,77984010000.0,24.976192,0.22998181,92.581184,47.670944,86054600000.0,0.0,2.622145
333431,1520900400.0,1045948000.0,33321765000.0,15.14519,0.11218222,76.60708,40.23739,35888610000.0,0.0,2.101532
333436,562850370.0,323766140.0,32994157000.0,20.902386,0.014292667,60.360943,33.06791,33883247000.0,0.0,1.7588506
333439,487318660.0,415137300.0,21670468000.0,15.163039,0.01803989,58.105064,31.188293,22572923000.0,0.0,1.7208012
