SubhaloID,"$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",$R_{1/2M_{sub}}$(kpc),SFR($M_{\odot}/yr$),$V_{max}$(km/s),$\sigma_v$(km/s),M,z,$R_{1/2M_*}$
0,1672396900000.0,438665700000.0,15090773000000.0,114.14506,150.68855,1223.4978,375.2087,17202423000000.0,2.103,1.6182724
2,85905810000.0,102421080000.0,642280500000.0,19.16065,116.375145,425.2913,212.7556,830723260000.0,2.103,2.72402
3,69068770000.0,59237100000.0,570909000000.0,23.76488,46.26402,468.39285,166.167,699418200000.0,2.103,0.9901203
4,21341602000.0,6502758400.0,161923450000.0,17.5201,8.328861,157.22119,91.52204,189777220000.0,2.103,2.497432
5,3824276200.0,21605796000.0,72128864000.0,5.3231797,11.0234585,212.4603,113.34565,97604485000.0,2.103,2.2277322
6,15176038000.0,16772164000.0,49716072000.0,5.2103715,28.33765,194.91931,108.74869,81684710000.0,2.103,2.9363918
7,9804094000.0,18419155000.0,35598210000.0,2.866238,25.817326,219.2801,129.03667,63852410000.0,2.103,1.7924322
8,16855016000.0,3335847200.0,103518570000.0,16.239292,2.7637777,128.06651,78.8549,123717100000.0,2.103,2.0602674
9,5047214000.0,7637478000.0,51758838000.0,6.076178,3.8858054,154.51091,88.817055,64456270000.0,2.103,2.2010958
10,11222298000.0,1195382000.0,46951850000.0,13.516814,1.544317,97.9403,58.99896,59372420000.0,2.103,4.597138
12,4194603000.0,787604540.0,35091374000.0,10.100305,0.66549146,92.444176,54.43361,40075223000.0,2.103,2.298252
15,3531693800.0,1529659400.0,20026999000.0,5.9479966,0.608636,95.37602,55.59639,25092639000.0,2.103,1.7734765
16,894262100.0,2215019000.0,24565821000.0,5.4817743,1.3215008,104.71291,68.35851,27683336000.0,2.103,1.4342777
18,2938515500.0,431778370.0,17023197000.0,7.358372,0.5433671,77.66277,46.515938,20395411000.0,2.103,2.0088396
20,1402247400.0,1955640300.0,8790427000.0,2.1825395,1.6078477,109.77652,68.41826,12153542000.0,2.103,1.1655917
26,1170970600.0,165851800.0,11563269000.0,7.0352945,0.11527559,63.06479,37.010704,12900092000.0,2.103,2.1145165
29,450830200.0,925914700.0,5537972700.0,3.2922502,0.263635,72.84932,40.062767,6914718000.0,2.103,0.8812739
45,392464060.0,488349340.0,2119902500.0,2.0794213,0.18066363,55.991173,34.575874,3000715800.0,2.103,0.99105185
7466,65367890000.0,103050360000.0,263936930000.0,7.422516,80.72077,564.8899,227.24298,432519400000.0,2.103,1.2373978
7467,45721514000.0,35064517000.0,285969020000.0,14.436698,48.812263,258.72754,141.37404,366787300000.0,2.103,2.5683212
7468,43267813000.0,5970108000.0,178001480000.0,24.628483,7.398837,141.6671,89.36895,227244870000.0,2.103,3.444079
7469,22831636000.0,5150930000.0,143725940000.0,16.552711,7.1618943,150.58311,88.909195,171713990000.0,2.103,3.061596
7470,20399899000.0,6313601500.0,112035400000.0,14.60539,6.1164637,152.18121,85.96455,138760010000.0,2.103,1.7755291
7471,21467904000.0,5224599000.0,101052015000.0,11.53533,7.3222575,157.44325,92.472725,127755575000.0,2.103,2.709976
7472,2958819600.0,16948367000.0,94765360000.0,7.726312,3.1424522,242.52263,111.756836,114731570000.0,2.103,1.0568619
7473,10131172000.0,13353029000.0,81657080000.0,8.371819,3.4718945,173.60345,94.282974,105165210000.0,2.103,3.1042824
7474,7002715000.0,17644239000.0,26095403000.0,3.2039907,8.674392,245.64789,106.934586,50742354000.0,2.103,1.3417239
7477,4455984000.0,637214400.0,29258918000.0,10.276856,0.3479127,84.83236,49.675346,34352120000.0,2.103,1.1147732
7478,3297705500.0,919789500.0,14411435000.0,4.964703,1.5884886,90.02579,54.51542,18628930000.0,2.103,1.4332494
7479,1133387000.0,600581100.0,18364924000.0,7.539158,0.18787846,75.81538,45.08532,20100936000.0,2.103,2.803279
7480,956656200.0,477096800.0,18264648000.0,5.4626966,0.23415118,88.64814,51.391712,19698401000.0,2.103,1.4468472
7481,1796612000.0,141996860.0,15406501000.0,9.438142,0.11040025,63.38143,36.68754,17345108000.0,2.103,1.0148919
7487,1332866600.0,538731700.0,5900516400.0,2.9673126,0.5776668,75.93144,47.406563,7774906000.0,2.103,1.2390003
7516,291682980.0,209973900.0,1819068800.0,1.6395668,0.15669113,56.412613,35.075462,2320725500.0,2.103,0.9713966
14355,1348682800000.0,475101460000.0,12370533000000.0,105.429054,106.56698,1114.317,353.60852,14195342000000.0,2.103,2.4455965
14356,53128614000.0,11238055000.0,301907300000.0,21.774933,12.839895,192.39285,108.3783,366288860000.0,2.103,4.272084
14357,3049352400.0,29570620000.0,66756060000.0,4.0303726,8.307198,337.3912,138.58237,99476410000.0,2.103,0.79386604
14358,5117342000.0,23663696000.0,47575294000.0,2.6620204,11.144111,344.5611,144.77406,76396240000.0,2.103,0.5277935
14359,9356337000.0,15165104000.0,60832395000.0,5.1575937,10.1912985,202.38165,110.870186,85381160000.0,2.103,1.8755308
14360,22850044000.0,1703443200.0,73355800000.0,17.350998,2.2572296,110.94902,62.805626,97911730000.0,2.103,3.7611403
14361,12051108000.0,1689679200.0,86088370000.0,15.460442,2.0297952,117.89154,72.082726,99832420000.0,2.103,1.3829026
14362,12000344000.0,3323193300.0,39747715000.0,7.586411,6.3327813,125.26555,74.13325,55078072000.0,2.103,2.945167
14363,3174493400.0,1166130400.0,54366515000.0,13.456912,0.5395326,97.89252,57.678608,58711015000.0,2.103,1.2683604
14364,3514713300.0,2787792100.0,28277012000.0,5.1604505,3.727442,120.75444,70.949104,34583950000.0,2.103,2.4071395
14365,3727940900.0,2824730600.0,22660995000.0,6.3089046,0.8096188,100.19481,57.848423,29220647000.0,2.103,2.097543
14366,1530247200.0,935114200.0,27763827000.0,9.09662,0.35138315,87.25511,52.67073,30229189000.0,2.103,1.6670891
14367,3968162000.0,366505380.0,11658103000.0,5.91347,0.3715166,76.61691,44.43476,15992770000.0,2.103,2.252253
14368,1583330300.0,283698430.0,22668710000.0,8.945705,0.37953153,77.168526,45.95219,24535736000.0,2.103,1.691659
14371,2016128400.0,1021142140.0,6985423000.0,3.7984722,0.79332566,76.45124,42.832813,10022693000.0,2.103,1.1223009
14373,630315400.0,667012160.0,10721570000.0,6.41923,0.2691337,68.83243,40.16231,12018898000.0,2.103,1.4128517
14375,682773900.0,182436500.0,13050651000.0,6.0833855,0.28937373,70.426704,44.74366,13915859000.0,2.103,1.0981767
14457,212347870.0,125672060.0,188758450.0,0.40790245,0.47314975,57.004486,25.058685,526778400.0,2.103,0.33902135
20551,134086640000.0,104866310000.0,1090190700000.0,32.685886,66.11144,638.1286,193.03105,1329374000000.0,2.103,1.6146504
20553,32329080000.0,38187205000.0,268072850000.0,14.588875,12.473202,431.28445,153.77063,338724880000.0,2.103,0.51812154
20554,2873824800.0,11588079000.0,8889797000.0,0.96062523,18.047361,236.61757,123.54123,23389383000.0,2.103,0.7089048
20555,6681136000.0,494452160.0,36276105000.0,10.923349,0.81485283,92.684715,53.38887,43451695000.0,2.103,2.2991292
20556,2515174400.0,5556363300.0,12650899000.0,2.2558987,3.2000036,148.54419,79.48881,20744374000.0,2.103,1.3458726
20557,2628754200.0,291333300.0,27579603000.0,9.345673,0.29857814,84.56679,48.106804,30499690000.0,2.103,1.6935213
20558,3546186200.0,324063170.0,17446998000.0,9.81999,0.20154566,70.95415,39.32276,21317247000.0,2.103,1.9164553
20559,725155840.0,258214690.0,13709944000.0,6.8466854,0.18713333,68.02459,42.45181,14693314000.0,2.103,1.1279815
23892,569730660000.0,89055500000.0,4323374300000.0,97.890564,108.41855,523.8436,217.40967,4982313000000.0,2.103,2.5267892
23895,16289199000.0,11197058000.0,44032446000.0,5.0586705,14.078105,176.41373,105.22366,71544300000.0,2.103,2.3650374
23896,12222857000.0,8845487000.0,51621800000.0,5.78099,7.820403,164.68861,103.83574,72706110000.0,2.103,1.9136143
23897,6482938400.0,18444026000.0,10453860000.0,0.94303787,36.842636,305.702,156.6194,35429057000.0,2.103,0.5854456
23898,9148190000.0,7082964500.0,37531165000.0,4.2744637,9.037149,165.77457,98.10471,53770154000.0,2.103,1.9835323
23899,14742460000.0,2170385000.0,41193808000.0,8.062372,4.9240637,124.55549,74.16318,58110130000.0,2.103,3.5329943
23900,11223970000.0,1864328000.0,43015600000.0,8.578748,3.298197,118.7882,69.796974,56107070000.0,2.103,2.5709484
23901,4863119000.0,453886140.0,42131698000.0,11.97755,0.3424594,94.448296,57.13121,47450350000.0,2.103,1.561867
23902,4613122600.0,422166460.0,36119110000.0,12.965303,0.44312945,83.06456,48.666233,41154396000.0,2.103,2.0861146
23903,3834226000.0,1692910300.0,27662186000.0,6.7912445,1.1514626,102.72273,60.893208,33191006000.0,2.103,2.475431
23904,3507842000.0,168240980.0,20016560000.0,10.328848,0.35551828,71.39435,47.542187,23692644000.0,2.103,3.2868183
23905,1925463000.0,187205700.0,23555330000.0,9.34962,0.12048136,76.9729,46.229893,25667998000.0,2.103,1.5611948
23906,2703225600.0,1179471200.0,8930180000.0,3.2526412,1.5664414,94.22246,58.633385,12817919000.0,2.103,1.5860769
23908,2508448300.0,476061120.0,13256651000.0,5.0528336,0.74196625,85.06639,51.836746,16243773000.0,2.103,1.9637556
23909,2168151600.0,1279056100.0,4088254000.0,1.698158,3.1887054,101.68917,57.42406,7540152000.0,2.103,0.67179954
23911,2509225200.0,294140670.0,8161534000.0,4.08087,0.6264675,76.229645,46.420555,10966257000.0,2.103,1.4361659
23913,567750300.0,238328640.0,5263457000.0,3.3681636,0.14908826,63.17222,40.183857,6069536000.0,2.103,1.1510437
27674,433050350000.0,109894260000.0,3648320400000.0,85.82289,147.82101,478.43863,222.01588,4191424600000.0,2.103,3.2668326
27677,20037526000.0,1917997300.0,110130110000.0,16.853289,2.9815962,130.81808,80.445305,132089070000.0,2.103,2.5253158
27678,3220122600.0,5409675300.0,24468720000.0,4.0196347,3.5899684,134.24358,82.26905,33109875000.0,2.103,1.9947759
27679,5475491300.0,1019697340.0,38829790000.0,8.47438,2.127634,107.55116,65.85816,45327282000.0,2.103,1.947062
27680,3699463400.0,175721500.0,14119677000.0,9.536398,0.14460167,63.744167,36.5309,17996235000.0,2.103,3.3154297
27681,2817724200.0,560439940.0,10908967000.0,4.8424864,1.2240274,79.798134,49.219154,14289403000.0,2.103,1.8804331
27683,859320000.0,849329800.0,10108558000.0,4.439598,0.28874484,76.40958,45.042553,11819152000.0,2.103,1.411388
27686,1336105600.0,153978820.0,9462424000.0,6.621346,0.12398877,61.517147,37.234688,10952508000.0,2.103,0.752465
27697,626911600.0,135427490.0,3244285700.0,2.7803917,0.16708629,56.209667,36.276794,4006625000.0,2.103,1.6399304
27704,289445470.0,369262880.0,881175230.0,0.44295287,1.2108347,87.10081,47.200626,1543239400.0,2.103,0.364413
31234,507236020000.0,347201400000.0,5228881500000.0,74.65468,255.80759,1501.486,310.91397,6083604600000.0,2.103,0.36862716
31235,18284370000.0,2002414800.0,106734270000.0,16.11487,2.204604,130.94586,73.32827,127024700000.0,2.103,3.834248
31238,3137963000.0,2235855400.0,18941637000.0,5.345167,1.8517303,99.76226,62.842297,24319670000.0,2.103,2.1518772
31239,2241569300.0,935888500.0,17679768000.0,6.8584085,0.32611567,81.60072,47.333008,20857227000.0,2.103,2.1882381
31240,1259587000.0,161023950.0,16068968000.0,7.179583,0.25117093,73.78919,48.299526,17489582000.0,2.103,1.5698227
33608,527074160000.0,208362540000.0,4050894500000.0,71.625885,76.168686,710.0123,248.64421,4786712000000.0,2.103,2.9905908
33609,10819186000.0,15612953000.0,125857866000.0,9.927802,11.02781,194.58417,111.59588,152320670000.0,2.103,1.990659
33610,22876764000.0,3090255600.0,127545800000.0,18.363632,2.4633253,139.93425,80.62226,153522500000.0,2.103,1.5786551
33611,17519450000.0,4742170600.0,130694350000.0,16.57884,4.268878,155.20592,85.399925,152973720000.0,2.103,0.7430816
33612,2055073300.0,26679273000.0,14121037000.0,0.8664169,9.644909,333.5699,178.74002,42978710000.0,2.103,0.64660937
33613,11653609000.0,14131764000.0,36258865000.0,3.222395,16.224403,243.77434,123.2879,62081253000.0,2.103,0.7734347
33614,7215684000.0,422202200.0,43006525000.0,16.311968,0.22328793,87.27461,50.408005,50645733000.0,2.103,0.8831084
33615,7282917000.0,1091994100.0,30076117000.0,9.299724,0.9219727,94.75954,55.07589,38451030000.0,2.103,1.7835468
33617,2907961900.0,1228645800.0,13036584000.0,5.3521247,0.77554905,86.37082,48.584106,17175351000.0,2.103,1.2123389
33620,2239932000.0,947025700.0,12402247000.0,3.8904104,1.5737715,95.19901,56.766914,15594113000.0,2.103,1.4668046
33622,2197394200.0,297116900.0,13737620000.0,5.6501155,0.28887832,79.07604,49.04579,16232133000.0,2.103,1.625589
36026,437371830000.0,218972060000.0,3960233500000.0,70.263214,41.97708,761.60205,239.30377,4617030000000.0,2.103,1.5298989
36027,61013893000.0,17061306000.0,357685900000.0,31.743502,15.522753,198.71942,113.17714,435785370000.0,2.103,2.6914258
36028,31267640000.0,7683341000.0,159377010000.0,18.085611,4.449944,160.5822,90.51899,198343560000.0,2.103,2.0705829
36029,9011759000.0,23340427000.0,87889290000.0,5.705782,6.3070607,323.63995,133.56801,120346755000.0,2.103,0.65267885
36030,8877500000.0,3090199000.0,43955306000.0,7.0094724,2.599386,132.1502,78.89237,55928476000.0,2.103,2.5442007
36031,6745262000.0,4411976000.0,23733651000.0,3.425823,7.640411,149.14578,90.7307,34899505000.0,2.103,1.517039
36032,4016002800.0,1610198800.0,31695536000.0,7.235359,0.8764098,105.393425,64.49792,37328327000.0,2.103,1.2479532
36033,2162818000.0,760701700.0,18925756000.0,5.7516403,0.3515449,90.79499,53.840588,21851423000.0,2.103,2.136558
36034,2568779800.0,246768660.0,9023198000.0,6.368439,0.094211526,63.442257,35.453712,11838747000.0,2.103,1.2190855
36035,1741364500.0,159269470.0,10839544000.0,7.031419,0.12978722,62.49477,37.5042,12740178000.0,2.103,1.1997406
36037,791519170.0,218245540.0,12002042000.0,7.3286924,0.090992615,62.57104,39.005512,13011806000.0,2.103,1.8211174
36040,807828900.0,181446370.0,6118768600.0,4.522675,0.09145438,58.340588,35.126293,7108044000.0,2.103,1.6130481
38827,116226880000.0,45913928000.0,815064400000.0,34.415577,32.887463,313.43063,150.90784,977272800000.0,2.103,2.4443688
38828,8296734000.0,3045376000.0,16917022000.0,5.2345695,3.2169185,110.16138,63.04435,28259131000.0,2.103,1.9714185
38829,6111814700.0,506284260.0,34472464000.0,11.565888,0.70495766,87.7724,52.204308,41090564000.0,2.103,1.2678131
38830,2633336800.0,5241269000.0,5444047400.0,0.9609508,10.008789,175.35912,102.52794,13339458000.0,2.103,0.78112805
38834,1704822300.0,430581900.0,11236119000.0,5.3399134,0.20426002,73.5698,44.618393,13371523000.0,2.103,1.754941
38840,442212030.0,782672800.0,3647666400.0,1.8532735,0.30634117,75.42414,46.557003,4875450400.0,2.103,0.96300286
38845,304233120.0,330364500.0,3144007700.0,1.8258259,0.29533988,66.842896,41.25698,3778605300.0,2.103,0.8204868
41187,509361260000.0,175814200000.0,3900550700000.0,71.516075,66.352974,782.1901,243.08499,4586044700000.0,2.103,1.9140545
41188,14982771000.0,61464707000.0,128677446000.0,3.9202578,15.018633,590.35614,217.66783,205306900000.0,2.103,0.42166868
41189,12606042000.0,32100430000.0,53073340000.0,3.5783806,13.707697,265.52402,144.85193,97835030000.0,2.103,2.183525
41190,15734300000.0,18849840000.0,106508770000.0,8.189159,5.6665134,203.012,110.41942,141135480000.0,2.103,2.2345002
41191,14690217000.0,6501085700.0,53876010000.0,7.5779004,6.8074923,154.35242,87.943695,75077616000.0,2.103,1.3685948
41192,5329917400.0,468770750.0,41039536000.0,13.775414,0.49735597,85.75126,50.89295,46840020000.0,2.103,1.5545108
41202,701216400.0,367794850.0,5747603500.0,3.955913,0.17187315,61.9921,37.811127,6818748400.0,2.103,1.4327099
43204,17519491000.0,42757018000.0,102850670000.0,4.1777463,47.824112,465.2414,185.6715,163246640000.0,2.103,0.5649218
43205,21671641000.0,1632473000.0,87761790000.0,15.007336,3.2319758,127.31798,73.943794,111067790000.0,2.103,4.870872
43206,16163602000.0,342649440.0,79993190000.0,22.11292,0.6114864,97.56288,63.78681,96499440000.0,2.103,7.6088963
43208,3356263000.0,475151970.0,21579264000.0,8.085204,0.23551118,84.11641,52.93315,25412862000.0,2.103,1.9880916
43217,580305200.0,163924540.0,3277862700.0,2.3529541,0.14562862,61.567593,38.495296,4022092500.0,2.103,0.75660866
45242,7046532600.0,6414464500.0,27779705000.0,5.726045,2.9223151,130.96634,71.92235,41253690000.0,2.103,2.0849354
45243,4018835000.0,440607360.0,37407750000.0,11.673056,0.23768015,87.99942,52.879993,41868595000.0,2.103,2.1388197
45244,4580354000.0,188044080.0,16041744000.0,10.171201,0.18576519,66.672424,39.16786,20811448000.0,2.103,3.6514456
45248,231666460.0,183668480.0,9021384000.0,5.3411846,0.07197264,61.786488,38.531036,9438313000.0,2.103,1.5912133
47370,213191980000.0,33119252000.0,1472463800000.0,61.170845,51.96125,266.6837,168.40958,1718816200000.0,2.103,2.1206863
47371,169338340000.0,68894710000.0,1083352740000.0,37.378464,95.362656,404.4272,180.88387,1321705100000.0,2.103,2.1673028
47372,52303913000.0,29931334000.0,332739400000.0,18.655067,40.502186,271.32462,144.86182,415017900000.0,2.103,2.1856346
47373,21843420000.0,22788766000.0,73149790000.0,4.749324,23.74051,267.93903,144.45888,117833430000.0,2.103,1.0543147
47374,4275197000.0,8348931600.0,12256594000.0,1.569769,16.099672,194.08775,107.74464,24902334000.0,2.103,0.8104442
47375,6744231400.0,2423551500.0,18141230000.0,4.670969,2.8834016,112.76668,69.772575,27315997000.0,2.103,1.5088874
47376,4723777000.0,744544500.0,24677898000.0,7.048241,0.6430681,96.52474,57.46644,30146222000.0,2.103,2.7699027
47377,3238609700.0,563071040.0,14294823000.0,6.5271673,1.1611037,77.55935,48.425037,18096503000.0,2.103,1.8125917
49477,470785650000.0,80355164000.0,3342396000000.0,73.02236,75.23007,349.6442,229.64464,3893629000000.0,2.103,4.3222504
49478,37100580000.0,41615060000.0,121218770000.0,6.2377024,41.514137,272.21017,162.53008,199996150000.0,2.103,2.3003855
49479,25044873000.0,16779137000.0,64886620000.0,5.583118,25.340998,202.94655,126.631836,106741130000.0,2.103,2.2473328
49480,10058828000.0,1108589300.0,68520223000.0,16.792557,0.527607,101.576294,56.958744,79690070000.0,2.103,2.9920871
49481,6035954000.0,8024403500.0,24967387000.0,2.8305867,5.009361,177.60643,99.2688,39049634000.0,2.103,1.1007142
49482,7634521000.0,5118097400.0,18930293000.0,4.4468937,4.746132,125.78989,74.50419,31688851000.0,2.103,2.7625968
49483,6018539500.0,1052468740.0,30483583000.0,7.7851405,1.1510812,102.29377,62.87214,37556450000.0,2.103,2.850238
49484,5223674000.0,1112616100.0,26241960000.0,6.927177,1.7479717,101.015976,60.91997,32580366000.0,2.103,2.927829
49485,2573939000.0,780148200.0,15988204000.0,7.825351,0.2260868,74.321335,40.54012,19342290000.0,2.103,2.382036
49487,871032640.0,517684670.0,9543192000.0,4.55291,0.18414488,72.11923,43.278095,10931909000.0,2.103,1.1212593
49488,645948600.0,430570180.0,10248766000.0,4.382383,0.14690451,75.121254,46.575546,11328227000.0,2.103,1.2565058
51520,448352350000.0,151149630000.0,3244910700000.0,65.85294,103.67708,499.1117,228.50583,3844610700000.0,2.103,3.243044
51521,13042897000.0,35586777000.0,186510130000.0,8.859405,9.273787,351.0868,153.83801,235218440000.0,2.103,1.1349095
51522,20235590000.0,2572792800.0,93215820000.0,13.495327,4.027437,136.37535,78.882065,116028375000.0,2.103,3.83362
51526,894391700.0,651443600.0,1934773900.0,1.6447504,0.5951943,67.81029,40.60659,3480609000.0,2.103,0.7399691
51528,742419300.0,129505620.0,5363281000.0,3.8615382,0.3073106,59.147575,39.76487,6235205600.0,2.103,1.356036
53579,14583222000.0,74032430000.0,344354850000.0,10.452485,29.400831,570.349,201.04149,433200330000.0,2.103,0.7073011
53580,31902444000.0,6812855000.0,122167550000.0,12.430427,15.198957,167.61516,102.54124,160889030000.0,2.103,4.603969
53581,24872570000.0,3491431400.0,133790260000.0,15.997501,3.490388,147.77814,89.149826,162161300000.0,2.103,2.5964372
53582,4627235300.0,596823360.0,26454768000.0,8.434163,0.6995424,91.20458,54.14623,31680160000.0,2.103,2.2694604
53588,290121600.0,356480860.0,5623730700.0,4.6866503,0.12892886,53.793335,35.274895,6270333400.0,2.103,1.2995045
55293,24125911000.0,2402312200.0,148123650000.0,19.322895,2.9915762,139.8096,79.99918,174657550000.0,2.103,4.155217
55294,20595407000.0,6159309000.0,130044120000.0,14.43255,4.3145776,157.78995,91.57725,156809360000.0,2.103,2.745686
55295,13239082000.0,3256941800.0,69636890000.0,10.493971,3.595684,134.51094,78.95731,86137730000.0,2.103,2.5877512
55298,493431940.0,382638660.0,5833362000.0,3.0018375,0.2000946,70.26333,46.507133,6709433000.0,2.103,1.3726696
56999,339183670000.0,46218113000.0,2422953000000.0,64.65042,68.57963,306.31104,204.70547,2808381400000.0,2.103,6.463569
57000,37819020000.0,36768510000.0,236075570000.0,12.177385,17.446218,426.23242,154.59564,310775580000.0,2.103,0.5102006
57001,32023622000.0,41176465000.0,109773460000.0,4.5793915,81.98467,383.77655,186.10513,183056190000.0,2.103,0.9405218
57002,5687871000.0,976964000.0,36188080000.0,9.24063,0.8021774,102.05893,60.93898,42855764000.0,2.103,2.7095177
57003,1707554800.0,6521221600.0,1556803300.0,0.5019978,15.312676,205.33691,110.46017,9817845000.0,2.103,0.4158976
57009,700544800.0,315771140.0,1814984.9,0.73086536,1.1088572,56.677216,21.176197,1018130900.0,2.103,0.54898775
58673,42946073000.0,33580670000.0,269182710000.0,12.998401,35.15375,284.61148,149.80037,345793100000.0,2.103,2.5186052
58674,14297088000.0,5248038000.0,64742790000.0,8.005864,8.888081,154.83582,97.13559,84296790000.0,2.103,1.87823
58675,9407672000.0,765895900.0,56507290000.0,15.169119,0.8457308,97.87996,60.599483,66682704000.0,2.103,3.0427516
58677,5523139000.0,167461000.0,40940163000.0,12.748913,0.59879094,89.89221,65.85922,46630765000.0,2.103,2.6047556
58678,4242265300.0,558924100.0,26207023000.0,9.144665,0.76414996,85.71243,53.984604,31010294000.0,2.103,1.1353418
58679,3448998700.0,679012350.0,21956327000.0,7.2068453,0.751448,88.662056,56.945267,26086090000.0,2.103,1.7177858
58680,5074376000.0,1689826000.0,6338381300.0,3.363416,3.9519472,95.51089,54.27376,13106382000.0,2.103,1.1927297
58682,2613174500.0,1841780200.0,4740741000.0,1.6466657,3.7804706,109.945656,62.417023,9200709000.0,2.103,0.99294513
58683,2802778400.0,234385260.0,15558959000.0,9.163536,0.23077454,66.1515,40.331787,18596123000.0,2.103,2.722686
58684,1219846800.0,156414190.0,20313766000.0,9.623725,0.067980796,69.66306,43.31044,21690026000.0,2.103,2.0850704
58686,566646900.0,340357100.0,6279394300.0,3.062778,0.34884226,71.63363,47.222847,7188444700.0,2.103,0.910914
58697,270494050.0,139922750.0,3139016400.0,2.2780046,0.14268546,59.634537,38.165745,3549433300.0,2.103,1.0088488
61243,187851920000.0,166143590000.0,2998505000000.0,68.86263,20.529457,936.6053,226.18839,3353020000000.0,2.103,0.4545121
61244,18759498000.0,14862445000.0,151349330000.0,12.063213,10.721285,208.26837,113.43696,185003790000.0,2.103,1.4368752
62613,237397590000.0,148372670000.0,2628556700000.0,61.689167,56.82752,847.05725,221.18237,3014812500000.0,2.103,0.733853
62614,23149597000.0,3653155000.0,91736605000.0,11.230062,9.450118,150.97595,94.31263,118543440000.0,2.103,3.7439046
62619,577547800.0,549695360.0,2290057200.0,2.0032132,0.34131145,60.800655,35.478405,3417300200.0,2.103,1.0673164
63895,105211870000.0,33316219000.0,792128450000.0,43.59518,42.886436,256.57352,128.99414,930715530000.0,2.103,2.225023
63896,107336960000.0,39989340000.0,577907600000.0,26.320843,47.634567,313.89197,153.0474,725304300000.0,2.103,2.7467153
63897,43967807000.0,10197829000.0,170577280000.0,13.977258,15.212895,186.78712,112.14916,224760630000.0,2.103,4.914801
63898,11415980000.0,1794942700.0,56739156000.0,11.989575,3.3348067,113.50674,68.76988,69953210000.0,2.103,1.6279187
63899,2308529200.0,1118862200.0,14801657000.0,4.955796,0.5201339,89.32342,53.28091,18232832000.0,2.103,1.3667798
63900,1691087100.0,196815630.0,21939538000.0,9.392367,0.17769368,73.90616,46.045193,23827442000.0,2.103,1.7034091
63901,2377559300.0,459660770.0,9699734000.0,4.7129245,0.8872319,76.901695,47.335957,12538591000.0,2.103,2.3762798
65473,11797912000.0,1918037900.0,46925530000.0,9.155595,3.0559266,119.450714,73.09411,60644774000.0,2.103,2.4368453
65474,8462890500.0,1577337500.0,49524590000.0,9.455438,1.744084,116.51847,69.45675,59568490000.0,2.103,2.5719862
65475,4673850000.0,422501630.0,32882082000.0,11.971902,0.31333244,84.31577,48.087055,37979754000.0,2.103,0.9332666
65476,3604163800.0,170263310.0,32508650000.0,14.845959,0.15916644,72.554825,43.440582,36283077000.0,2.103,1.2450625
65478,3501976000.0,526114240.0,25371677000.0,8.054596,0.43875724,89.168335,56.29388,29399765000.0,2.103,1.1850158
65480,2308820700.0,161487780.0,14360615000.0,9.041049,0.13454975,63.624126,37.92765,16830923000.0,2.103,0.9409168
65482,925579600.0,272928450.0,7725029400.0,3.387905,0.20764159,77.09628,48.614307,8923538000.0,2.103,1.5814476
65484,655574660.0,560135040.0,1134365600.0,1.0769205,0.7622925,73.46154,35.879547,2350075400.0,2.103,0.57231927
67205,218766500000.0,71666024000.0,1809090100000.0,62.167984,57.232887,590.9659,172.25174,2099683900000.0,2.103,0.7663149
67206,44185158000.0,14352715000.0,237042040000.0,17.433308,24.033882,205.12886,117.15565,295600700000.0,2.103,2.9366658
67207,26849964000.0,2956946200.0,124115030000.0,18.432652,3.5153875,134.21999,76.49326,153925300000.0,2.103,2.6594076
67208,11207572000.0,679682600.0,53055185000.0,12.135207,0.90619963,107.5554,66.47331,64942445000.0,2.103,4.5022283
67209,6095391000.0,1414469600.0,51813740000.0,10.491217,0.9945312,112.003586,67.5717,59326104000.0,2.103,1.397631
67210,6402198500.0,855904000.0,40804946000.0,9.979803,0.9144996,101.89346,58.232086,48063050000.0,2.103,2.282004
67211,3866917000.0,290133340.0,23207760000.0,8.806982,0.3056705,82.135086,53.22208,27366248000.0,2.103,1.4662181
68834,221681700000.0,153749030000.0,2137113900000.0,47.735767,41.85149,638.1923,218.32173,2512878600000.0,2.103,2.3533509
68835,4814190600.0,338840500.0,45298397000.0,16.22975,0.34392163,81.91071,47.805107,50452726000.0,2.103,5.040098
68836,3693676500.0,1571770900.0,13639612000.0,3.4873822,2.7825668,109.42571,69.16074,18907990000.0,2.103,2.6667478
69878,37461053000.0,41501794000.0,134483580000.0,5.536339,62.31827,297.42337,171.55525,213510140000.0,2.103,1.9433835
69879,10275690000.0,10076015000.0,44888210000.0,5.1984973,7.309429,164.34578,100.10639,65256747000.0,2.103,3.1890213
69880,8258772000.0,558495200.0,37427257000.0,12.268198,0.4977015,90.780685,52.661587,46244530000.0,2.103,1.8587917
69881,1634321000.0,4955671600.0,4706256400.0,1.0266378,3.7833447,165.01561,87.26648,11296249000.0,2.103,0.67944145
69882,2281321200.0,1318963700.0,13931825000.0,3.8832283,1.1466233,99.15766,62.4724,17535430000.0,2.103,1.3110543
70893,199660470000.0,59691352000.0,1775700100000.0,55.73669,23.50682,513.0897,190.10521,2035171000000.0,2.103,0.65039873
70894,27743918000.0,22515585000.0,227630890000.0,16.65165,9.7530775,382.1518,125.72115,277993100000.0,2.103,0.38680986
