,SubhaloID,$z$
278,190749.0,1.036
279,190750.0,1.036
280,190752.0,1.036
281,192106.0,1.036
282,192107.0,1.036
283,193510.0,1.036
284,193511.0,1.036
285,193513.0,1.036
286,194881.0,1.036
287,194882.0,1.036
288,194886.0,1.036
289,196131.0,1.036
290,196132.0,1.036
291,196133.0,1.036
292,196134.0,1.036
293,196135.0,1.036
294,196136.0,1.036
295,196141.0,1.036
296,197143.0,1.036
297,197145.0,1.036
298,198383.0,1.036
299,198385.0,1.036
300,198392.0,1.036
301,198395.0,1.036
302,199838.0,1.036
303,199839.0,1.036
304,199840.0,1.036
305,199841.0,1.036
306,199843.0,1.036
307,201303.0,1.036
308,201304.0,1.036
309,202212.0,1.036
310,202213.0,1.036
311,202216.0,1.036
312,203563.0,1.036
313,203564.0,1.036
314,203568.0,1.036
315,204839.0,1.036
316,205762.0,1.036
317,205764.0,1.036
318,205765.0,1.036
319,205768.0,1.036
320,206977.0,1.036
321,206978.0,1.036
322,206979.0,1.036
323,208206.0,1.036
324,209075.0,1.036
325,210427.0,1.036
326,210428.0,1.036
327,210429.0,1.036
328,210430.0,1.036
329,211487.0,1.036
330,212331.0,1.036
331,213148.0,1.036
332,213149.0,1.036
333,213676.0,1.036
334,213677.0,1.036
335,213678.0,1.036
336,213679.0,1.036
337,213680.0,1.036
338,213682.0,1.036
339,213684.0,1.036
340,215226.0,1.036
341,215227.0,1.036
342,215229.0,1.036
343,215236.0,1.036
344,216495.0,1.036
345,216496.0,1.036
346,216497.0,1.036
347,216498.0,1.036
348,217642.0,1.036
349,217643.0,1.036
350,217664.0,1.036
351,218844.0,1.036
352,219846.0,1.036
353,220908.0,1.036
354,222119.0,1.036
355,222121.0,1.036
356,222929.0,1.036
357,222931.0,1.036
358,223946.0,1.036
359,223947.0,1.036
360,224614.0,1.036
361,224615.0,1.036
362,224616.0,1.036
363,225589.0,1.036
364,225590.0,1.036
365,225591.0,1.036
366,226443.0,1.036
367,226444.0,1.036
368,226445.0,1.036
369,227282.0,1.036
370,227895.0,1.036
371,227896.0,1.036
372,228813.0,1.036
373,228815.0,1.036
374,229725.0,1.036
375,229727.0,1.036
376,230534.0,1.036
377,230535.0,1.036
378,231276.0,1.036
379,231278.0,1.036
380,232110.0,1.036
381,232883.0,1.036
382,233665.0,1.036
383,233666.0,1.036
384,233667.0,1.036
385,234473.0,1.036
386,234479.0,1.036
387,235506.0,1.036
388,236159.0,1.036
389,236161.0,1.036
390,236162.0,1.036
391,236163.0,1.036
392,236165.0,1.036
393,236166.0,1.036
394,236167.0,1.036
395,236877.0,1.036
396,236878.0,1.036
397,236879.0,1.036
398,237652.0,1.036
399,237653.0,1.036
400,237654.0,1.036
401,237656.0,1.036
402,237657.0,1.036
403,237661.0,1.036
404,238511.0,1.036
405,239202.0,1.036
406,239203.0,1.036
407,239924.0,1.036
408,239925.0,1.036
409,239926.0,1.036
410,240957.0,1.036
411,241569.0,1.036
412,241570.0,1.036
413,242639.0,1.036
414,242640.0,1.036
415,243376.0,1.036
416,244171.0,1.036
417,244782.0,1.036
418,244783.0,1.036
419,244785.0,1.036
420,245529.0,1.036
421,245530.0,1.036
422,245531.0,1.036
423,245533.0,1.036
424,246346.0,1.036
425,246347.0,1.036
426,247049.0,1.036
427,247051.0,1.036
428,248014.0,1.036
429,248017.0,1.036
430,248686.0,1.036
431,249254.0,1.036
432,249256.0,1.036
433,250104.0,1.036
434,250105.0,1.036
435,250804.0,1.036
436,251452.0,1.036
437,251456.0,1.036
438,252150.0,1.036
439,252880.0,1.036
440,252881.0,1.036
441,253392.0,1.036
442,253969.0,1.036
443,253970.0,1.036
444,253975.0,1.036
445,254786.0,1.036
446,254787.0,1.036
447,255591.0,1.036
448,256308.0,1.036
449,256309.0,1.036
450,256310.0,1.036
451,256311.0,1.036
452,256313.0,1.036
453,257579.0,1.036
454,257580.0,1.036
455,257582.0,1.036
456,258598.0,1.036
457,259315.0,1.036
458,259316.0,1.036
459,259317.0,1.036
460,259319.0,1.036
461,260057.0,1.036
462,260058.0,1.036
463,260059.0,1.036
464,260060.0,1.036
465,260061.0,1.036
466,260686.0,1.036
467,260688.0,1.036
468,261408.0,1.036
469,262206.0,1.036
470,262207.0,1.036
471,262208.0,1.036
472,262726.0,1.036
473,262729.0,1.036
474,263430.0,1.036
475,263431.0,1.036
476,263435.0,1.036
477,264053.0,1.036
478,264054.0,1.036
479,264056.0,1.036
480,264057.0,1.036
481,264864.0,1.036
482,264865.0,1.036
483,265454.0,1.036
484,265455.0,1.036
485,265456.0,1.036
486,267127.0,1.036
487,267526.0,1.036
488,267527.0,1.036
489,267528.0,1.036
490,267529.0,1.036
491,268188.0,1.036
492,268189.0,1.036
493,268191.0,1.036
494,268192.0,1.036
495,269020.0,1.036
496,269021.0,1.036
497,269022.0,1.036
498,270097.0,1.036
499,270099.0,1.036
500,270805.0,1.036
501,270806.0,1.036
502,270807.0,1.036
503,270808.0,1.036
504,271448.0,1.036
505,271450.0,1.036
506,272479.0,1.036
507,272480.0,1.036
508,273089.0,1.036
509,273090.0,1.036
510,273091.0,1.036
511,273794.0,1.036
512,273795.0,1.036
513,273798.0,1.036
514,274275.0,1.036
515,274278.0,1.036
516,274979.0,1.036
517,274980.0,1.036
518,274981.0,1.036
519,275626.0,1.036
520,276015.0,1.036
521,276509.0,1.036
522,276510.0,1.036
523,277112.0,1.036
524,277114.0,1.036
525,277894.0,1.036
526,277895.0,1.036
527,278412.0,1.036
528,278413.0,1.036
529,278814.0,1.036
530,278816.0,1.036
531,280155.0,1.036
532,280662.0,1.036
533,280663.0,1.036
534,281237.0,1.036
535,281799.0,1.036
536,281801.0,1.036
537,282557.0,1.036
538,283081.0,1.036
539,283082.0,1.036
540,283083.0,1.036
541,283591.0,1.036
542,284177.0,1.036
543,284178.0,1.036
544,284673.0,1.036
545,284674.0,1.036
546,285235.0,1.036
547,285732.0,1.036
548,285733.0,1.036
549,285734.0,1.036
550,285736.0,1.036
551,285737.0,1.036
552,286274.0,1.036
553,286966.0,1.036
554,286967.0,1.036
555,287668.0,1.036
556,287669.0,1.036
557,287670.0,1.036
558,287671.0,1.036
559,288343.0,1.036
560,288344.0,1.036
561,288345.0,1.036
562,288347.0,1.036
563,288949.0,1.036
564,289418.0,1.036
565,290266.0,1.036
566,290267.0,1.036
567,290273.0,1.036
568,290895.0,1.036
569,290896.0,1.036
570,291485.0,1.036
571,291486.0,1.036
572,291885.0,1.036
573,291886.0,1.036
574,292291.0,1.036
575,292292.0,1.036
576,292741.0,1.036
577,292742.0,1.036
578,293165.0,1.036
579,293504.0,1.036
580,293505.0,1.036
581,293825.0,1.036
582,293826.0,1.036
583,293828.0,1.036
584,294227.0,1.036
585,294228.0,1.036
586,294610.0,1.036
587,294941.0,1.036
588,294943.0,1.036
589,295290.0,1.036
590,295291.0,1.036
591,295295.0,1.036
592,295301.0,1.036
593,295945.0,1.036
594,296738.0,1.036
595,297042.0,1.036
596,297563.0,1.036
597,297987.0,1.036
598,298210.0,1.036
599,298697.0,1.036
600,298698.0,1.036
601,299124.0,1.036
602,299125.0,1.036
603,299505.0,1.036
604,299506.0,1.036
605,299507.0,1.036
606,299948.0,1.036
607,300266.0,1.036
608,300267.0,1.036
609,300654.0,1.036
610,300781.0,1.036
611,300782.0,1.036
612,301161.0,1.036
613,301165.0,1.036
614,301471.0,1.036
615,301880.0,1.036
616,301881.0,1.036
617,302378.0,1.036
618,302758.0,1.036
619,302761.0,1.036
620,302765.0,1.036
621,303168.0,1.036
622,303491.0,1.036
623,303494.0,1.036
624,303919.0,1.036
625,303920.0,1.036
626,304237.0,1.036
627,304241.0,1.036
628,304937.0,1.036
629,305246.0,1.036
630,305247.0,1.036
631,305681.0,1.036
632,306165.0,1.036
633,306455.0,1.036
634,306904.0,1.036
635,307562.0,1.036
636,307928.0,1.036
637,307930.0,1.036
638,308234.0,1.036
639,308572.0,1.036
640,308574.0,1.036
641,308976.0,1.036
642,308977.0,1.036
643,309718.0,1.036
644,309719.0,1.036
645,309720.0,1.036
646,310018.0,1.036
647,310019.0,1.036
648,310021.0,1.036
649,310022.0,1.036
650,310372.0,1.036
651,310758.0,1.036
652,310760.0,1.036
653,310761.0,1.036
654,311183.0,1.036
655,311725.0,1.036
656,312203.0,1.036
657,312204.0,1.036
658,312545.0,1.036
659,312825.0,1.036
660,313257.0,1.036
661,313258.0,1.036
662,313896.0,1.036
663,314554.0,1.036
664,314893.0,1.036
665,314894.0,1.036
666,315287.0,1.036
667,315984.0,1.036
668,316373.0,1.036
669,316729.0,1.036
670,316730.0,1.036
671,317570.0,1.036
672,317574.0,1.036
673,317920.0,1.036
674,317921.0,1.036
675,318222.0,1.036
676,318478.0,1.036
677,318803.0,1.036
678,319070.0,1.036
679,319071.0,1.036
680,319485.0,1.036
681,319486.0,1.036
682,319489.0,1.036
683,319490.0,1.036
684,320277.0,1.036
685,320697.0,1.036
686,320905.0,1.036
687,320906.0,1.036
688,321694.0,1.036
689,321695.0,1.036
690,322031.0,1.036
691,322597.0,1.036
692,322771.0,1.036
693,322772.0,1.036
694,322773.0,1.036
695,323176.0,1.036
696,323589.0,1.036
697,323590.0,1.036
698,323591.0,1.036
699,323958.0,1.036
700,323959.0,1.036
701,324270.0,1.036
702,324655.0,1.036
703,324657.0,1.036
704,324658.0,1.036
705,324659.0,1.036
706,325106.0,1.036
707,325837.0,1.036
708,326474.0,1.036
709,326475.0,1.036
710,326852.0,1.036
711,326853.0,1.036
712,326854.0,1.036
713,327354.0,1.036
714,327355.0,1.036
715,327356.0,1.036
716,327358.0,1.036
717,327854.0,1.036
718,328299.0,1.036
719,328301.0,1.036
720,328671.0,1.036
721,328672.0,1.036
722,328673.0,1.036
723,328976.0,1.036
724,329332.0,1.036
725,329334.0,1.036
726,329740.0,1.036
727,330149.0,1.036
728,330322.0,1.036
729,330595.0,1.036
730,330956.0,1.036
731,331329.0,1.036
732,331330.0,1.036
733,331602.0,1.036
734,331951.0,1.036
735,332289.0,1.036
736,332290.0,1.036
737,332291.0,1.036
738,332292.0,1.036
739,332294.0,1.036
740,333020.0,1.036
741,333282.0,1.036
742,333283.0,1.036
743,333622.0,1.036
744,333729.0,1.036
745,334256.0,1.036
746,334260.0,1.036
747,334261.0,1.036
748,334267.0,1.036
749,334721.0,1.036
750,334723.0,1.036
751,334724.0,1.036
752,335522.0,1.036
753,336022.0,1.036
754,336024.0,1.036
755,336524.0,1.036
756,336527.0,1.036
757,337016.0,1.036
758,337249.0,1.036
759,337251.0,1.036
760,337596.0,1.036
761,337597.0,1.036
762,337810.0,1.036
763,338412.0,1.036
764,338599.0,1.036
765,338600.0,1.036
766,338867.0,1.036
767,338868.0,1.036
768,338869.0,1.036
769,339277.0,1.036
770,339681.0,1.036
771,339970.0,1.036
772,339971.0,1.036
773,340227.0,1.036
774,340389.0,1.036
775,340390.0,1.036
776,340393.0,1.036
777,340394.0,1.036
778,340701.0,1.036
779,340702.0,1.036
780,340703.0,1.036
781,340985.0,1.036
782,341241.0,1.036
783,341555.0,1.036
784,341556.0,1.036
785,341915.0,1.036
786,341916.0,1.036
787,342275.0,1.036
788,342277.0,1.036
789,342522.0,1.036
790,342778.0,1.036
791,343011.0,1.036
792,343229.0,1.036
793,343230.0,1.036
794,343564.0,1.036
795,343837.0,1.036
796,344218.0,1.036
797,344220.0,1.036
798,344833.0,1.036
799,345063.0,1.036
800,345358.0,1.036
801,345360.0,1.036
802,345789.0,1.036
803,346259.0,1.036
804,346260.0,1.036
805,346640.0,1.036
806,346642.0,1.036
807,347221.0,1.036
808,347518.0,1.036
809,347521.0,1.036
810,347812.0,1.036
811,348139.0,1.036
812,348140.0,1.036
813,348446.0,1.036
814,348666.0,1.036
815,349182.0,1.036
816,349759.0,1.036
817,350288.0,1.036
818,350432.0,1.036
819,350742.0,1.036
820,350743.0,1.036
821,350744.0,1.036
822,351015.0,1.036
823,351384.0,1.036
824,351386.0,1.036
825,351750.0,1.036
826,351751.0,1.036
827,352051.0,1.036
828,352264.0,1.036
829,352266.0,1.036
830,352498.0,1.036
831,352712.0,1.036
832,352714.0,1.036
833,352948.0,1.036
834,352949.0,1.036
835,353169.0,1.036
836,353170.0,1.036
837,353171.0,1.036
838,353173.0,1.036
839,353473.0,1.036
840,353475.0,1.036
841,353818.0,1.036
842,353819.0,1.036
843,354256.0,1.036
844,354479.0,1.036
845,354480.0,1.036
846,354481.0,1.036
847,354816.0,1.036
848,355498.0,1.036
849,355500.0,1.036
850,355679.0,1.036
851,355680.0,1.036
852,355999.0,1.036
853,356233.0,1.036
854,356362.0,1.036
855,356363.0,1.036
856,356365.0,1.036
857,356645.0,1.036
858,356646.0,1.036
859,356647.0,1.036
860,357003.0,1.036
861,357258.0,1.036
862,357659.0,1.036
863,358013.0,1.036
864,358210.0,1.036
865,358504.0,1.036
866,358689.0,1.036
867,358884.0,1.036
868,359070.0,1.036
869,359256.0,1.036
870,359258.0,1.036
871,359540.0,1.036
872,359541.0,1.036
873,359898.0,1.036
874,359899.0,1.036
875,360097.0,1.036
876,360328.0,1.036
877,360526.0,1.036
878,360838.0,1.036
879,361089.0,1.036
880,361369.0,1.036
881,361616.0,1.036
882,361617.0,1.036
883,361745.0,1.036
884,361923.0,1.036
885,361924.0,1.036
886,362369.0,1.036
887,362535.0,1.036
888,362792.0,1.036
889,363008.0,1.036
890,363009.0,1.036
891,363170.0,1.036
892,363350.0,1.036
893,363351.0,1.036
894,363352.0,1.036
895,363353.0,1.036
896,363601.0,1.036
897,363909.0,1.036
898,363910.0,1.036
899,364189.0,1.036
900,364191.0,1.036
901,364195.0,1.036
902,364495.0,1.036
903,364742.0,1.036
904,365017.0,1.036
905,365018.0,1.036
906,365019.0,1.036
907,365333.0,1.036
908,365580.0,1.036
909,365581.0,1.036
910,365801.0,1.036
911,365803.0,1.036
912,366395.0,1.036
913,366721.0,1.036
914,366722.0,1.036
915,367064.0,1.036
916,367309.0,1.036
917,367621.0,1.036
918,367772.0,1.036
919,367975.0,1.036
920,368255.0,1.036
921,368379.0,1.036
922,368586.0,1.036
923,368783.0,1.036
924,369219.0,1.036
925,369455.0,1.036
926,369690.0,1.036
927,370050.0,1.036
928,370194.0,1.036
929,370352.0,1.036
930,370353.0,1.036
931,370520.0,1.036
932,370521.0,1.036
933,370522.0,1.036
934,370821.0,1.036
935,370822.0,1.036
936,371084.0,1.036
937,371530.0,1.036
938,371769.0,1.036
939,372027.0,1.036
940,372300.0,1.036
941,372303.0,1.036
942,372539.0,1.036
943,372543.0,1.036
944,372968.0,1.036
945,373172.0,1.036
946,373331.0,1.036
947,373523.0,1.036
948,373711.0,1.036
949,373713.0,1.036
950,374214.0,1.036
951,374383.0,1.036
952,374626.0,1.036
953,374777.0,1.036
954,374962.0,1.036
955,375131.0,1.036
956,375397.0,1.036
957,375398.0,1.036
958,375666.0,1.036
959,375879.0,1.036
960,375880.0,1.036
961,376453.0,1.036
962,376454.0,1.036
963,376722.0,1.036
964,376950.0,1.036
965,376951.0,1.036
966,377282.0,1.036
967,377283.0,1.036
968,377490.0,1.036
969,377603.0,1.036
970,377790.0,1.036
971,377791.0,1.036
972,377792.0,1.036
973,378012.0,1.036
974,378173.0,1.036
975,378174.0,1.036
976,378175.0,1.036
977,378367.0,1.036
978,378535.0,1.036
979,378744.0,1.036
980,378863.0,1.036
981,378864.0,1.036
982,379026.0,1.036
983,379304.0,1.036
984,379306.0,1.036
985,379605.0,1.036
986,379877.0,1.036
987,379878.0,1.036
988,380064.0,1.036
989,380310.0,1.036
990,380646.0,1.036
991,380647.0,1.036
992,380797.0,1.036
993,381105.0,1.036
994,381249.0,1.036
995,381393.0,1.036
996,381394.0,1.036
997,381591.0,1.036
998,381822.0,1.036
999,382023.0,1.036
1000,382024.0,1.036
1001,382268.0,1.036
1002,382490.0,1.036
1003,382826.0,1.036
1004,383011.0,1.036
1005,383183.0,1.036
1006,383478.0,1.036
1007,383628.0,1.036
1008,383631.0,1.036
1009,383868.0,1.036
1010,384219.0,1.036
1011,384331.0,1.036
1012,384517.0,1.036
1013,384748.0,1.036
1014,384911.0,1.036
1015,385038.0,1.036
1016,385476.0,1.036
1017,385477.0,1.036
1018,385723.0,1.036
1019,385908.0,1.036
1020,386050.0,1.036
1021,386198.0,1.036
1022,386611.0,1.036
1023,386835.0,1.036
1024,387141.0,1.036
1025,387142.0,1.036
1026,387667.0,1.036
1027,387781.0,1.036
1028,387915.0,1.036
1029,388152.0,1.036
1030,388535.0,1.036
1031,388537.0,1.036
1032,388541.0,1.036
1033,388734.0,1.036
1034,388735.0,1.036
1035,388892.0,1.036
1036,389115.0,1.036
1037,389240.0,1.036
1038,389394.0,1.036
1039,389590.0,1.036
1040,389868.0,1.036
1041,390019.0,1.036
1042,390020.0,1.036
1043,390317.0,1.036
1044,390501.0,1.036
1045,390502.0,1.036
1046,390659.0,1.036
1047,390786.0,1.036
1048,390937.0,1.036
1049,391127.0,1.036
1050,391311.0,1.036
1051,391312.0,1.036
1052,391662.0,1.036
1053,392038.0,1.036
1054,392222.0,1.036
1055,392223.0,1.036
1056,392389.0,1.036
1057,392672.0,1.036
1058,392933.0,1.036
1059,393126.0,1.036
1060,393298.0,1.036
1061,393299.0,1.036
1062,393301.0,1.036
1063,393543.0,1.036
1064,393692.0,1.036
1065,393884.0,1.036
1066,394104.0,1.036
1067,394105.0,1.036
1068,394298.0,1.036
1069,394464.0,1.036
1070,394733.0,1.036
1071,394734.0,1.036
1072,394912.0,1.036
1073,394913.0,1.036
1074,395115.0,1.036
1075,395378.0,1.036
1076,395807.0,1.036
1077,395808.0,1.036
1078,395975.0,1.036
1079,396309.0,1.036
1080,396486.0,1.036
1081,396601.0,1.036
1082,396602.0,1.036
1083,396864.0,1.036
1084,397341.0,1.036
1085,397342.0,1.036
1086,397640.0,1.036
1087,397927.0,1.036
1088,398105.0,1.036
1089,398359.0,1.036
1090,398587.0,1.036
1091,398712.0,1.036
1092,398874.0,1.036
1093,399389.0,1.036
1094,399620.0,1.036
1095,399781.0,1.036
1096,399883.0,1.036
1097,400185.0,1.036
1098,400186.0,1.036
1099,400298.0,1.036
1100,400476.0,1.036
1101,400668.0,1.036
1102,400669.0,1.036
1103,400670.0,1.036
1104,400829.0,1.036
1105,401354.0,1.036
1106,401355.0,1.036
1107,401357.0,1.036
1108,401497.0,1.036
1109,401606.0,1.036
1110,401607.0,1.036
1111,401890.0,1.036
1112,401891.0,1.036
1113,402086.0,1.036
1114,402395.0,1.036
1115,402643.0,1.036
1116,402808.0,1.036
1117,402960.0,1.036
1118,403099.0,1.036
1119,403209.0,1.036
1120,403601.0,1.036
1121,403738.0,1.036
1122,403941.0,1.036
1123,404203.0,1.036
1124,404367.0,1.036
1125,404517.0,1.036
1126,404673.0,1.036
1127,404674.0,1.036
1128,404847.0,1.036
1129,404849.0,1.036
1130,405020.0,1.036
1131,405169.0,1.036
1132,405425.0,1.036
1133,405572.0,1.036
1134,405688.0,1.036
1135,405868.0,1.036
1136,405869.0,1.036
1137,406315.0,1.036
1138,406617.0,1.036
1139,406869.0,1.036
1140,406870.0,1.036
1141,407092.0,1.036
1142,407093.0,1.036
1143,407191.0,1.036
1144,407267.0,1.036
1145,407401.0,1.036
1146,407402.0,1.036
1147,407575.0,1.036
1148,408040.0,1.036
1149,408041.0,1.036
1150,408186.0,1.036
1151,408313.0,1.036
1152,408315.0,1.036
1153,408317.0,1.036
1154,408529.0,1.036
1155,408530.0,1.036
1156,408532.0,1.036
1157,408714.0,1.036
1158,409004.0,1.036
1159,409220.0,1.036
1160,409400.0,1.036
1161,409515.0,1.036
1162,409697.0,1.036
1163,409806.0,1.036
1164,410091.0,1.036
1165,410322.0,1.036
1166,410446.0,1.036
1167,410611.0,1.036
1168,410855.0,1.036
1169,410857.0,1.036
1170,411248.0,1.036
1171,411459.0,1.036
1172,411575.0,1.036
1173,411884.0,1.036
1174,411885.0,1.036
1175,411886.0,1.036
1176,412096.0,1.036
1177,412210.0,1.036
1178,412211.0,1.036
1179,412355.0,1.036
1180,412356.0,1.036
1181,412483.0,1.036
1182,412671.0,1.036
1183,412837.0,1.036
1184,412838.0,1.036
1185,413047.0,1.036
1186,413223.0,1.036
1187,413403.0,1.036
1188,413780.0,1.036
1189,414150.0,1.036
1190,414256.0,1.036
1191,414366.0,1.036
1192,414367.0,1.036
1193,414775.0,1.036
1194,414776.0,1.036
1195,414777.0,1.036
1196,414963.0,1.036
1197,415257.0,1.036
1198,415607.0,1.036
1199,415796.0,1.036
1200,415797.0,1.036
1201,416017.0,1.036
1202,416020.0,1.036
1203,416212.0,1.036
1204,416406.0,1.036
1205,416569.0,1.036
1206,416803.0,1.036
1207,417193.0,1.036
1208,417194.0,1.036
1209,417473.0,1.036
1210,417606.0,1.036
1211,417607.0,1.036
1212,417976.0,1.036
1213,418169.0,1.036
1214,418318.0,1.036
1215,418470.0,1.036
1216,418703.0,1.036
1217,418704.0,1.036
1218,418748.0,1.036
1219,418911.0,1.036
1220,418912.0,1.036
1221,419078.0,1.036
1222,419179.0,1.036
1223,419448.0,1.036
1224,419449.0,1.036
1225,419646.0,1.036
1226,419966.0,1.036
1227,419967.0,1.036
1228,420240.0,1.036
1229,420631.0,1.036
1230,420927.0,1.036
1231,420929.0,1.036
1232,421253.0,1.036
1233,421254.0,1.036
1234,421390.0,1.036
1235,421689.0,1.036
1236,421888.0,1.036
1237,422623.0,1.036
1238,422923.0,1.036
1239,423078.0,1.036
1240,423135.0,1.036
1241,423264.0,1.036
1242,423404.0,1.036
1243,423405.0,1.036
1244,423406.0,1.036
1245,423580.0,1.036
1246,423676.0,1.036
1247,423853.0,1.036
1248,423931.0,1.036
