,SubhaloID,$z$
186,156960.0,0.44
187,156978.0,0.44
188,163988.0,0.44
189,163989.0,0.44
190,163990.0,0.44
191,163992.0,0.44
192,163994.0,0.44
193,163995.0,0.44
194,163996.0,0.44
195,163997.0,0.44
196,164000.0,0.44
197,164001.0,0.44
198,164002.0,0.44
199,164004.0,0.44
200,164006.0,0.44
201,164008.0,0.44
202,164010.0,0.44
203,164012.0,0.44
204,164051.0,0.44
205,171145.0,0.44
206,171146.0,0.44
207,171147.0,0.44
208,171149.0,0.44
209,171150.0,0.44
210,171151.0,0.44
211,171152.0,0.44
212,171153.0,0.44
213,171154.0,0.44
214,171161.0,0.44
215,171162.0,0.44
216,171164.0,0.44
217,177941.0,0.44
218,177944.0,0.44
219,177946.0,0.44
220,177947.0,0.44
221,177948.0,0.44
222,177950.0,0.44
223,177953.0,0.44
224,177954.0,0.44
225,177959.0,0.44
226,177973.0,0.44
227,184531.0,0.44
228,184533.0,0.44
229,184534.0,0.44
230,184535.0,0.44
231,184539.0,0.44
232,184540.0,0.44
233,184541.0,0.44
234,184545.0,0.44
235,184546.0,0.44
236,184550.0,0.44
237,184551.0,0.44
238,189829.0,0.44
239,189830.0,0.44
240,189831.0,0.44
241,189832.0,0.44
242,189833.0,0.44
243,189835.0,0.44
244,189837.0,0.44
245,189838.0,0.44
246,189839.0,0.44
247,195145.0,0.44
248,195147.0,0.44
249,195148.0,0.44
250,195149.0,0.44
251,195150.0,0.44
252,195152.0,0.44
253,195153.0,0.44
254,195154.0,0.44
255,195155.0,0.44
256,195156.0,0.44
257,195157.0,0.44
258,195158.0,0.44
259,195159.0,0.44
260,195160.0,0.44
261,195162.0,0.44
262,195163.0,0.44
263,195169.0,0.44
264,195173.0,0.44
265,201094.0,0.44
266,201096.0,0.44
267,201097.0,0.44
268,201102.0,0.44
269,206399.0,0.44
270,206402.0,0.44
271,206404.0,0.44
272,206405.0,0.44
273,206407.0,0.44
274,206408.0,0.44
275,206409.0,0.44
276,206411.0,0.44
277,206412.0,0.44
278,210806.0,0.44
279,210808.0,0.44
280,210811.0,0.44
281,210812.0,0.44
282,210813.0,0.44
283,210814.0,0.44
284,210816.0,0.44
285,210817.0,0.44
286,215445.0,0.44
287,215447.0,0.44
288,215448.0,0.44
289,215450.0,0.44
290,215451.0,0.44
291,215452.0,0.44
292,215453.0,0.44
293,215454.0,0.44
294,215455.0,0.44
295,215456.0,0.44
296,220165.0,0.44
297,220166.0,0.44
298,220167.0,0.44
299,220168.0,0.44
300,220170.0,0.44
301,220171.0,0.44
302,220172.0,0.44
303,220173.0,0.44
304,220174.0,0.44
305,220175.0,0.44
306,220176.0,0.44
307,220180.0,0.44
308,220182.0,0.44
309,220186.0,0.44
310,224846.0,0.44
311,224847.0,0.44
312,224848.0,0.44
313,224850.0,0.44
314,224851.0,0.44
315,224852.0,0.44
316,224853.0,0.44
317,224854.0,0.44
318,224855.0,0.44
319,224856.0,0.44
320,224857.0,0.44
321,224858.0,0.44
322,224866.0,0.44
323,229877.0,0.44
324,229878.0,0.44
325,229879.0,0.44
326,229880.0,0.44
327,229881.0,0.44
328,232974.0,0.44
329,232975.0,0.44
330,232976.0,0.44
331,232977.0,0.44
332,232978.0,0.44
333,232979.0,0.44
334,232980.0,0.44
335,232983.0,0.44
336,232985.0,0.44
337,232986.0,0.44
338,232988.0,0.44
339,236687.0,0.44
340,236688.0,0.44
341,236690.0,0.44
342,236693.0,0.44
343,236695.0,0.44
344,236701.0,0.44
345,236704.0,0.44
346,240277.0,0.44
347,240278.0,0.44
348,240280.0,0.44
349,240281.0,0.44
350,240283.0,0.44
351,240292.0,0.44
352,240294.0,0.44
353,243653.0,0.44
354,243657.0,0.44
355,243658.0,0.44
356,243659.0,0.44
357,243666.0,0.44
358,246583.0,0.44
359,246584.0,0.44
360,246585.0,0.44
361,246588.0,0.44
362,246589.0,0.44
363,249655.0,0.44
364,249657.0,0.44
365,249660.0,0.44
366,252156.0,0.44
367,252157.0,0.44
368,252158.0,0.44
369,252160.0,0.44
370,252161.0,0.44
371,252163.0,0.44
372,252164.0,0.44
373,252165.0,0.44
374,252167.0,0.44
375,252168.0,0.44
376,252183.0,0.44
377,255331.0,0.44
378,255333.0,0.44
379,255334.0,0.44
380,255335.0,0.44
381,255336.0,0.44
382,257427.0,0.44
383,257428.0,0.44
384,257429.0,0.44
385,257430.0,0.44
386,258973.0,0.44
387,258974.0,0.44
388,258975.0,0.44
389,258976.0,0.44
390,261204.0,0.44
391,261205.0,0.44
392,261207.0,0.44
393,261211.0,0.44
394,261212.0,0.44
395,261214.0,0.44
396,261216.0,0.44
397,264040.0,0.44
398,264041.0,0.44
399,264042.0,0.44
400,264044.0,0.44
401,264045.0,0.44
402,264046.0,0.44
403,266831.0,0.44
404,266835.0,0.44
405,266836.0,0.44
406,266837.0,0.44
407,266838.0,0.44
408,266839.0,0.44
409,271322.0,0.44
410,272460.0,0.44
411,272461.0,0.44
412,272462.0,0.44
413,272464.0,0.44
414,272466.0,0.44
415,272479.0,0.44
416,274061.0,0.44
417,274062.0,0.44
418,274063.0,0.44
419,274064.0,0.44
420,274065.0,0.44
421,274067.0,0.44
422,276034.0,0.44
423,276035.0,0.44
424,276036.0,0.44
425,276037.0,0.44
426,276038.0,0.44
427,276039.0,0.44
428,276040.0,0.44
429,276042.0,0.44
430,276043.0,0.44
431,276045.0,0.44
432,276046.0,0.44
433,276048.0,0.44
434,278466.0,0.44
435,278467.0,0.44
436,278469.0,0.44
437,278470.0,0.44
438,278473.0,0.44
439,280877.0,0.44
440,280878.0,0.44
441,280881.0,0.44
442,282465.0,0.44
443,282466.0,0.44
444,282468.0,0.44
445,282469.0,0.44
446,283485.0,0.44
447,283486.0,0.44
448,283487.0,0.44
449,283488.0,0.44
450,283491.0,0.44
451,285052.0,0.44
452,285053.0,0.44
453,285054.0,0.44
454,285055.0,0.44
455,286753.0,0.44
456,286754.0,0.44
457,286755.0,0.44
458,286756.0,0.44
459,286757.0,0.44
460,286758.0,0.44
461,288198.0,0.44
462,288199.0,0.44
463,288200.0,0.44
464,288201.0,0.44
465,289891.0,0.44
466,289893.0,0.44
467,291248.0,0.44
468,292897.0,0.44
469,292898.0,0.44
470,294573.0,0.44
471,295777.0,0.44
472,295779.0,0.44
473,295780.0,0.44
474,295781.0,0.44
475,295782.0,0.44
476,295783.0,0.44
477,295786.0,0.44
478,297359.0,0.44
479,297360.0,0.44
480,297361.0,0.44
481,297362.0,0.44
482,297363.0,0.44
483,297364.0,0.44
484,297366.0,0.44
485,298880.0,0.44
486,298882.0,0.44
487,298883.0,0.44
488,298884.0,0.44
489,298885.0,0.44
490,300386.0,0.44
491,300387.0,0.44
492,300388.0,0.44
493,300389.0,0.44
494,300390.0,0.44
495,300391.0,0.44
496,300394.0,0.44
497,300395.0,0.44
498,302810.0,0.44
499,302812.0,0.44
500,302813.0,0.44
501,302815.0,0.44
502,302817.0,0.44
503,302819.0,0.44
504,302820.0,0.44
505,304393.0,0.44
506,304395.0,0.44
507,304397.0,0.44
508,305940.0,0.44
509,306870.0,0.44
510,306871.0,0.44
511,306872.0,0.44
512,308440.0,0.44
513,308441.0,0.44
514,308442.0,0.44
515,308443.0,0.44
516,308445.0,0.44
517,309499.0,0.44
518,309500.0,0.44
519,309501.0,0.44
520,309502.0,0.44
521,309503.0,0.44
522,309504.0,0.44
523,309505.0,0.44
524,309509.0,0.44
525,309523.0,0.44
526,311459.0,0.44
527,311460.0,0.44
528,312630.0,0.44
529,312631.0,0.44
530,312632.0,0.44
531,312633.0,0.44
532,312635.0,0.44
533,312636.0,0.44
534,312644.0,0.44
535,313867.0,0.44
536,313868.0,0.44
537,313869.0,0.44
538,313871.0,0.44
539,315044.0,0.44
540,315045.0,0.44
541,315046.0,0.44
542,316324.0,0.44
543,316325.0,0.44
544,317576.0,0.44
545,317579.0,0.44
546,317581.0,0.44
547,317582.0,0.44
548,318755.0,0.44
549,318758.0,0.44
550,320138.0,0.44
551,320139.0,0.44
552,321443.0,0.44
553,321444.0,0.44
554,321445.0,0.44
555,321446.0,0.44
556,321452.0,0.44
557,322794.0,0.44
558,322795.0,0.44
559,322796.0,0.44
560,322801.0,0.44
561,324106.0,0.44
562,324107.0,0.44
563,324109.0,0.44
564,324111.0,0.44
565,324113.0,0.44
566,325149.0,0.44
567,326087.0,0.44
568,326088.0,0.44
569,326089.0,0.44
570,326090.0,0.44
571,326091.0,0.44
572,326092.0,0.44
573,327202.0,0.44
574,327203.0,0.44
575,327204.0,0.44
576,327205.0,0.44
577,327206.0,0.44
578,328483.0,0.44
579,328484.0,0.44
580,328485.0,0.44
581,328486.0,0.44
582,328490.0,0.44
583,330200.0,0.44
584,330204.0,0.44
585,331981.0,0.44
586,331983.0,0.44
587,331984.0,0.44
588,331985.0,0.44
589,333001.0,0.44
590,333002.0,0.44
591,333003.0,0.44
592,333004.0,0.44
593,333005.0,0.44
594,334339.0,0.44
595,334340.0,0.44
596,334342.0,0.44
597,334343.0,0.44
598,334344.0,0.44
599,335545.0,0.44
600,335547.0,0.44
601,335548.0,0.44
602,335549.0,0.44
603,336562.0,0.44
604,336563.0,0.44
605,336564.0,0.44
606,336566.0,0.44
607,336568.0,0.44
608,337593.0,0.44
609,337594.0,0.44
610,337595.0,0.44
611,337596.0,0.44
612,337598.0,0.44
613,338818.0,0.44
614,338821.0,0.44
615,338823.0,0.44
616,339896.0,0.44
617,339897.0,0.44
618,339898.0,0.44
619,340603.0,0.44
620,340604.0,0.44
621,340607.0,0.44
622,341506.0,0.44
623,341508.0,0.44
624,341509.0,0.44
625,341510.0,0.44
626,341511.0,0.44
627,341512.0,0.44
628,342332.0,0.44
629,342333.0,0.44
630,343395.0,0.44
631,343396.0,0.44
632,343397.0,0.44
633,344231.0,0.44
634,344233.0,0.44
635,344925.0,0.44
636,344926.0,0.44
637,344927.0,0.44
638,345579.0,0.44
639,346537.0,0.44
640,346538.0,0.44
641,346539.0,0.44
642,346540.0,0.44
643,347526.0,0.44
644,348536.0,0.44
645,348537.0,0.44
646,348538.0,0.44
647,349380.0,0.44
648,349381.0,0.44
649,349382.0,0.44
650,349383.0,0.44
651,350063.0,0.44
652,350065.0,0.44
653,350066.0,0.44
654,350068.0,0.44
655,350798.0,0.44
656,351451.0,0.44
657,351452.0,0.44
658,352282.0,0.44
659,352283.0,0.44
660,353065.0,0.44
661,353067.0,0.44
662,353822.0,0.44
663,353823.0,0.44
664,353824.0,0.44
665,354571.0,0.44
666,354573.0,0.44
667,355147.0,0.44
668,355149.0,0.44
669,357069.0,0.44
670,357071.0,0.44
671,357076.0,0.44
672,358045.0,0.44
673,358046.0,0.44
674,358575.0,0.44
675,358576.0,0.44
676,358577.0,0.44
677,359259.0,0.44
678,359261.0,0.44
679,360175.0,0.44
680,360176.0,0.44
681,360177.0,0.44
682,360179.0,0.44
683,360180.0,0.44
684,360183.0,0.44
685,361765.0,0.44
686,362521.0,0.44
687,363339.0,0.44
688,363340.0,0.44
689,363341.0,0.44
690,364281.0,0.44
691,364282.0,0.44
692,364948.0,0.44
693,364949.0,0.44
694,365689.0,0.44
695,365691.0,0.44
696,365692.0,0.44
697,365693.0,0.44
698,365701.0,0.44
699,366357.0,0.44
700,366358.0,0.44
701,366359.0,0.44
702,366855.0,0.44
703,366857.0,0.44
704,367511.0,0.44
705,368018.0,0.44
706,368021.0,0.44
707,368688.0,0.44
708,368689.0,0.44
709,368690.0,0.44
710,368691.0,0.44
711,368692.0,0.44
712,369403.0,0.44
713,369404.0,0.44
714,369405.0,0.44
715,370133.0,0.44
716,370134.0,0.44
717,370135.0,0.44
718,370136.0,0.44
719,370138.0,0.44
720,371139.0,0.44
721,371883.0,0.44
722,371884.0,0.44
723,372359.0,0.44
724,372360.0,0.44
725,372361.0,0.44
726,372916.0,0.44
727,372917.0,0.44
728,373442.0,0.44
729,374229.0,0.44
730,374230.0,0.44
731,374983.0,0.44
732,374984.0,0.44
733,374986.0,0.44
734,374987.0,0.44
735,375795.0,0.44
736,375797.0,0.44
737,376369.0,0.44
738,376370.0,0.44
739,376800.0,0.44
740,376801.0,0.44
741,376802.0,0.44
742,377536.0,0.44
743,377537.0,0.44
744,377538.0,0.44
745,378142.0,0.44
746,378143.0,0.44
747,378144.0,0.44
748,378145.0,0.44
749,378146.0,0.44
750,378927.0,0.44
751,378929.0,0.44
752,378930.0,0.44
753,378931.0,0.44
754,378932.0,0.44
755,378934.0,0.44
756,379535.0,0.44
757,379536.0,0.44
758,380275.0,0.44
759,380276.0,0.44
760,380277.0,0.44
761,380278.0,0.44
762,380279.0,0.44
763,380929.0,0.44
764,381496.0,0.44
765,381497.0,0.44
766,382237.0,0.44
767,382239.0,0.44
768,382240.0,0.44
769,382245.0,0.44
770,382956.0,0.44
771,383645.0,0.44
772,383646.0,0.44
773,383648.0,0.44
774,384303.0,0.44
775,384304.0,0.44
776,384305.0,0.44
777,384859.0,0.44
778,384860.0,0.44
779,384861.0,0.44
780,384862.0,0.44
781,385558.0,0.44
782,385559.0,0.44
783,385560.0,0.44
784,385561.0,0.44
785,386158.0,0.44
786,386741.0,0.44
787,386742.0,0.44
788,386744.0,0.44
789,386745.0,0.44
790,387632.0,0.44
791,387633.0,0.44
792,387635.0,0.44
793,387994.0,0.44
794,388393.0,0.44
795,388394.0,0.44
796,388395.0,0.44
797,388947.0,0.44
798,388949.0,0.44
799,389549.0,0.44
800,390059.0,0.44
801,390482.0,0.44
802,390484.0,0.44
803,390485.0,0.44
804,390972.0,0.44
805,391284.0,0.44
806,392154.0,0.44
807,392155.0,0.44
808,392816.0,0.44
809,393296.0,0.44
810,393297.0,0.44
811,393837.0,0.44
812,394263.0,0.44
813,394264.0,0.44
814,394722.0,0.44
815,394723.0,0.44
816,395151.0,0.44
817,395152.0,0.44
818,395872.0,0.44
819,396474.0,0.44
820,397085.0,0.44
821,397086.0,0.44
822,397087.0,0.44
823,397088.0,0.44
824,397511.0,0.44
825,397512.0,0.44
826,397513.0,0.44
827,398002.0,0.44
828,398460.0,0.44
829,398461.0,0.44
830,398462.0,0.44
831,398872.0,0.44
832,398873.0,0.44
833,398874.0,0.44
834,399368.0,0.44
835,399695.0,0.44
836,399696.0,0.44
837,399697.0,0.44
838,400229.0,0.44
839,400230.0,0.44
840,400234.0,0.44
841,400745.0,0.44
842,401218.0,0.44
843,401717.0,0.44
844,401718.0,0.44
845,402320.0,0.44
846,402321.0,0.44
847,402718.0,0.44
848,402719.0,0.44
849,403122.0,0.44
850,403123.0,0.44
851,403538.0,0.44
852,403539.0,0.44
853,403901.0,0.44
854,403903.0,0.44
855,404302.0,0.44
856,404303.0,0.44
857,404714.0,0.44
858,404715.0,0.44
859,405250.0,0.44
860,405251.0,0.44
861,405704.0,0.44
862,406325.0,0.44
863,406326.0,0.44
864,406327.0,0.44
865,406752.0,0.44
866,406753.0,0.44
867,406754.0,0.44
868,406755.0,0.44
869,407386.0,0.44
870,407387.0,0.44
871,407914.0,0.44
872,408315.0,0.44
873,408316.0,0.44
874,408317.0,0.44
875,408318.0,0.44
876,409019.0,0.44
877,409020.0,0.44
878,409022.0,0.44
879,409696.0,0.44
880,410732.0,0.44
881,410733.0,0.44
882,410734.0,0.44
883,411435.0,0.44
884,411436.0,0.44
885,411817.0,0.44
886,411818.0,0.44
887,411819.0,0.44
888,412325.0,0.44
889,412326.0,0.44
890,412887.0,0.44
891,412888.0,0.44
892,413253.0,0.44
893,413254.0,0.44
894,413255.0,0.44
895,413256.0,0.44
896,413875.0,0.44
897,414217.0,0.44
898,414218.0,0.44
899,414219.0,0.44
900,414800.0,0.44
901,415592.0,0.44
902,415599.0,0.44
903,416238.0,0.44
904,416239.0,0.44
905,416649.0,0.44
906,417138.0,0.44
907,417568.0,0.44
908,417570.0,0.44
909,417572.0,0.44
910,418449.0,0.44
911,418829.0,0.44
912,419453.0,0.44
913,419454.0,0.44
914,419914.0,0.44
915,419915.0,0.44
916,419916.0,0.44
917,419919.0,0.44
918,420464.0,0.44
919,421015.0,0.44
920,421016.0,0.44
921,421017.0,0.44
922,421322.0,0.44
923,421861.0,0.44
924,421862.0,0.44
925,422222.0,0.44
926,422226.0,0.44
927,422653.0,0.44
928,422654.0,0.44
929,422655.0,0.44
930,422656.0,0.44
931,423014.0,0.44
932,423564.0,0.44
933,423565.0,0.44
934,424060.0,0.44
935,424061.0,0.44
936,424455.0,0.44
937,424456.0,0.44
938,424844.0,0.44
939,424845.0,0.44
940,424846.0,0.44
941,425535.0,0.44
942,425895.0,0.44
943,425896.0,0.44
944,426240.0,0.44
945,426241.0,0.44
946,426243.0,0.44
947,426699.0,0.44
948,426700.0,0.44
949,427159.0,0.44
950,427672.0,0.44
951,428066.0,0.44
952,428067.0,0.44
953,428520.0,0.44
954,428847.0,0.44
955,429233.0,0.44
956,429234.0,0.44
957,429235.0,0.44
958,429610.0,0.44
959,430090.0,0.44
960,430091.0,0.44
961,430598.0,0.44
962,430907.0,0.44
963,430908.0,0.44
964,431288.0,0.44
965,431682.0,0.44
966,431885.0,0.44
967,432192.0,0.44
968,432193.0,0.44
969,432194.0,0.44
970,432195.0,0.44
971,432196.0,0.44
972,432197.0,0.44
973,432605.0,0.44
974,432606.0,0.44
975,432607.0,0.44
976,433052.0,0.44
977,433053.0,0.44
978,433409.0,0.44
979,433410.0,0.44
980,434158.0,0.44
981,434884.0,0.44
982,434885.0,0.44
983,434886.0,0.44
984,435303.0,0.44
985,435676.0,0.44
986,435678.0,0.44
987,436138.0,0.44
988,436547.0,0.44
989,436548.0,0.44
990,436549.0,0.44
991,437066.0,0.44
992,437068.0,0.44
993,437070.0,0.44
994,437440.0,0.44
995,437441.0,0.44
996,437817.0,0.44
997,438069.0,0.44
998,438070.0,0.44
999,438071.0,0.44
1000,438494.0,0.44
1001,438668.0,0.44
1002,439030.0,0.44
1003,439258.0,0.44
1004,439260.0,0.44
1005,439596.0,0.44
1006,439945.0,0.44
1007,439947.0,0.44
1008,440251.0,0.44
1009,440252.0,0.44
1010,440254.0,0.44
1011,441008.0,0.44
1012,441009.0,0.44
1013,441205.0,0.44
1014,441498.0,0.44
1015,441876.0,0.44
1016,442304.0,0.44
1017,442588.0,0.44
1018,442986.0,0.44
1019,442987.0,0.44
1020,442988.0,0.44
1021,442989.0,0.44
1022,443697.0,0.44
1023,444216.0,0.44
1024,444463.0,0.44
1025,444464.0,0.44
1026,444693.0,0.44
1027,444965.0,0.44
1028,445287.0,0.44
1029,445289.0,0.44
1030,445290.0,0.44
1031,445634.0,0.44
1032,445914.0,0.44
1033,446271.0,0.44
1034,446272.0,0.44
1035,446913.0,0.44
1036,446914.0,0.44
1037,446915.0,0.44
1038,446916.0,0.44
1039,447346.0,0.44
1040,447765.0,0.44
1041,448035.0,0.44
1042,448036.0,0.44
1043,448037.0,0.44
1044,448038.0,0.44
1045,448042.0,0.44
1046,448386.0,0.44
1047,448724.0,0.44
1048,448725.0,0.44
1049,448911.0,0.44
1050,449235.0,0.44
1051,449236.0,0.44
1052,449239.0,0.44
1053,449541.0,0.44
1054,449542.0,0.44
1055,449819.0,0.44
1056,450139.0,0.44
1057,450433.0,0.44
1058,450708.0,0.44
1059,450981.0,0.44
1060,450982.0,0.44
1061,450983.0,0.44
1062,451279.0,0.44
1063,451280.0,0.44
1064,451934.0,0.44
1065,451936.0,0.44
1066,452196.0,0.44
1067,452453.0,0.44
1068,452898.0,0.44
1069,453436.0,0.44
1070,453733.0,0.44
1071,453900.0,0.44
1072,453901.0,0.44
1073,453902.0,0.44
1074,453903.0,0.44
1075,454258.0,0.44
1076,454553.0,0.44
1077,454554.0,0.44
1078,454796.0,0.44
1079,454797.0,0.44
1080,454798.0,0.44
1081,454800.0,0.44
1082,455100.0,0.44
1083,455101.0,0.44
1084,455281.0,0.44
1085,455282.0,0.44
1086,455283.0,0.44
1087,455904.0,0.44
1088,456172.0,0.44
1089,456549.0,0.44
1090,456771.0,0.44
1091,456772.0,0.44
1092,457010.0,0.44
1093,457011.0,0.44
1094,457522.0,0.44
1095,457918.0,0.44
1096,457919.0,0.44
1097,458266.0,0.44
1098,458580.0,0.44
1099,458582.0,0.44
1100,458583.0,0.44
1101,458585.0,0.44
1102,459114.0,0.44
1103,459115.0,0.44
1104,459116.0,0.44
1105,459394.0,0.44
1106,459395.0,0.44
1107,459396.0,0.44
1108,459613.0,0.44
1109,459827.0,0.44
1110,460048.0,0.44
1111,460049.0,0.44
1112,460053.0,0.44
1113,460272.0,0.44
1114,460557.0,0.44
1115,460906.0,0.44
1116,460907.0,0.44
1117,461094.0,0.44
1118,461095.0,0.44
1119,461096.0,0.44
1120,461097.0,0.44
1121,461099.0,0.44
1122,461400.0,0.44
1123,461401.0,0.44
1124,461402.0,0.44
1125,461610.0,0.44
1126,461611.0,0.44
1127,461615.0,0.44
1128,461960.0,0.44
1129,461961.0,0.44
1130,461962.0,0.44
1131,462153.0,0.44
1132,462154.0,0.44
1133,462372.0,0.44
1134,462705.0,0.44
1135,462706.0,0.44
1136,462941.0,0.44
1137,463137.0,0.44
1138,463658.0,0.44
1139,463865.0,0.44
1140,463866.0,0.44
1141,464161.0,0.44
1142,464288.0,0.44
1143,464581.0,0.44
1144,464582.0,0.44
1145,464887.0,0.44
1146,465099.0,0.44
1147,465100.0,0.44
1148,465397.0,0.44
1149,465398.0,0.44
1150,465688.0,0.44
1151,465848.0,0.44
1152,466365.0,0.44
1153,466482.0,0.44
1154,466767.0,0.44
1155,467053.0,0.44
1156,467054.0,0.44
1157,467055.0,0.44
1158,467329.0,0.44
1159,467330.0,0.44
1160,467518.0,0.44
1161,467672.0,0.44
1162,467673.0,0.44
1163,467894.0,0.44
1164,467895.0,0.44
1165,467896.0,0.44
1166,468194.0,0.44
1167,468195.0,0.44
1168,468385.0,0.44
1169,468583.0,0.44
1170,468886.0,0.44
1171,468887.0,0.44
1172,469044.0,0.44
1173,469212.0,0.44
1174,469571.0,0.44
1175,469574.0,0.44
1176,469575.0,0.44
1177,469827.0,0.44
1178,469828.0,0.44
1179,469829.0,0.44
1180,470131.0,0.44
1181,470336.0,0.44
1182,470507.0,0.44
1183,470508.0,0.44
1184,470995.0,0.44
1185,471230.0,0.44
1186,471395.0,0.44
1187,471607.0,0.44
1188,471608.0,0.44
1189,471821.0,0.44
1190,471822.0,0.44
1191,471823.0,0.44
1192,472258.0,0.44
1193,472259.0,0.44
1194,472260.0,0.44
1195,472587.0,0.44
1196,473332.0,0.44
1197,473531.0,0.44
1198,473760.0,0.44
1199,474127.0,0.44
1200,474623.0,0.44
1201,474744.0,0.44
1202,475011.0,0.44
1203,475417.0,0.44
1204,475418.0,0.44
1205,475630.0,0.44
1206,475854.0,0.44
1207,476278.0,0.44
1208,476468.0,0.44
1209,476469.0,0.44
1210,476470.0,0.44
1211,476779.0,0.44
1212,476780.0,0.44
1213,476878.0,0.44
1214,476987.0,0.44
1215,476988.0,0.44
1216,477232.0,0.44
1217,477233.0,0.44
1218,477356.0,0.44
1219,477357.0,0.44
1220,477656.0,0.44
1221,477657.0,0.44
1222,477849.0,0.44
1223,478096.0,0.44
1224,478379.0,0.44
1225,478380.0,0.44
1226,478381.0,0.44
1227,478673.0,0.44
1228,478674.0,0.44
1229,478675.0,0.44
1230,478676.0,0.44
1231,479052.0,0.44
1232,479200.0,0.44
1233,479201.0,0.44
1234,479703.0,0.44
1235,479704.0,0.44
1236,479911.0,0.44
1237,480091.0,0.44
1238,480377.0,0.44
1239,480378.0,0.44
1240,480379.0,0.44
1241,480604.0,0.44
1242,481057.0,0.44
1243,481058.0,0.44
1244,481197.0,0.44
1245,481198.0,0.44
1246,481609.0,0.44
1247,481845.0,0.44
1248,482002.0,0.44
1249,482408.0,0.44
