,SubhaloID,$z$
311,402558.0,0.0
312,402560.0,0.0
313,404819.0,0.0
314,404820.0,0.0
315,404821.0,0.0
316,404824.0,0.0
317,406943.0,0.0
318,408535.0,0.0
319,408538.0,0.0
320,410038.0,0.0
321,411449.0,0.0
322,411450.0,0.0
323,411451.0,0.0
324,411452.0,0.0
325,411453.0,0.0
326,411454.0,0.0
327,411455.0,0.0
328,413373.0,0.0
329,413374.0,0.0
330,414921.0,0.0
331,414922.0,0.0
332,416714.0,0.0
333,416715.0,0.0
334,416716.0,0.0
335,418336.0,0.0
336,418337.0,0.0
337,418338.0,0.0
338,418339.0,0.0
339,418340.0,0.0
340,419620.0,0.0
341,419622.0,0.0
342,419626.0,0.0
343,419630.0,0.0
344,421555.0,0.0
345,421557.0,0.0
346,421558.0,0.0
347,421559.0,0.0
348,422754.0,0.0
349,422756.0,0.0
350,422758.0,0.0
351,422765.0,0.0
352,424288.0,0.0
353,424291.0,0.0
354,424292.0,0.0
355,424294.0,0.0
356,424295.0,0.0
357,425719.0,0.0
358,427211.0,0.0
359,427213.0,0.0
360,427216.0,0.0
361,428178.0,0.0
362,428179.0,0.0
363,428181.0,0.0
364,428184.0,0.0
365,429472.0,0.0
366,429473.0,0.0
367,429474.0,0.0
368,429476.0,0.0
369,429478.0,0.0
370,430866.0,0.0
371,430867.0,0.0
372,430868.0,0.0
373,430869.0,0.0
374,432106.0,0.0
375,432107.0,0.0
376,432108.0,0.0
377,432109.0,0.0
378,432111.0,0.0
379,432114.0,0.0
380,433290.0,0.0
381,434358.0,0.0
382,434359.0,0.0
383,435752.0,0.0
384,435753.0,0.0
385,435756.0,0.0
386,436933.0,0.0
387,436934.0,0.0
388,436937.0,0.0
389,438148.0,0.0
390,438149.0,0.0
391,440407.0,0.0
392,440409.0,0.0
393,440410.0,0.0
394,441709.0,0.0
395,443050.0,0.0
396,443051.0,0.0
397,443052.0,0.0
398,443055.0,0.0
399,444134.0,0.0
400,444137.0,0.0
401,444138.0,0.0
402,445626.0,0.0
403,445627.0,0.0
404,446666.0,0.0
405,446667.0,0.0
406,446668.0,0.0
407,446669.0,0.0
408,446673.0,0.0
409,446674.0,0.0
410,447915.0,0.0
411,447916.0,0.0
412,448830.0,0.0
413,449658.0,0.0
414,449659.0,0.0
415,450917.0,0.0
416,450919.0,0.0
417,452978.0,0.0
418,452982.0,0.0
419,452983.0,0.0
420,454173.0,0.0
421,455292.0,0.0
422,456327.0,0.0
423,457432.0,0.0
424,457434.0,0.0
425,458470.0,0.0
426,458471.0,0.0
427,458472.0,0.0
428,458473.0,0.0
429,458476.0,0.0
430,458477.0,0.0
431,459557.0,0.0
432,459559.0,0.0
433,459560.0,0.0
434,460723.0,0.0
435,460724.0,0.0
436,460726.0,0.0
437,461785.0,0.0
438,464163.0,0.0
439,464164.0,0.0
440,464166.0,0.0
441,465256.0,0.0
442,465257.0,0.0
443,465261.0,0.0
444,467415.0,0.0
445,467416.0,0.0
446,469487.0,0.0
447,469488.0,0.0
448,470345.0,0.0
449,470347.0,0.0
450,470350.0,0.0
451,471249.0,0.0
452,471252.0,0.0
453,471996.0,0.0
454,471998.0,0.0
455,472548.0,0.0
456,472549.0,0.0
457,472550.0,0.0
458,473329.0,0.0
459,473331.0,0.0
460,474008.0,0.0
461,474010.0,0.0
462,474011.0,0.0
463,474013.0,0.0
464,476266.0,0.0
465,476268.0,0.0
466,477330.0,0.0
467,477331.0,0.0
468,477332.0,0.0
469,477333.0,0.0
470,477334.0,0.0
471,477335.0,0.0
472,478218.0,0.0
473,478219.0,0.0
474,479290.0,0.0
475,479938.0,0.0
476,479939.0,0.0
477,479940.0,0.0
478,479941.0,0.0
479,479942.0,0.0
480,480802.0,0.0
481,481429.0,0.0
482,481431.0,0.0
483,482889.0,0.0
484,482890.0,0.0
485,483595.0,0.0
486,485056.0,0.0
487,485057.0,0.0
488,485060.0,0.0
489,486046.0,0.0
490,486047.0,0.0
491,486918.0,0.0
492,486920.0,0.0
493,487742.0,0.0
494,487744.0,0.0
495,488530.0,0.0
496,488531.0,0.0
497,488532.0,0.0
498,488534.0,0.0
499,490814.0,0.0
500,490815.0,0.0
501,491426.0,0.0
502,491427.0,0.0
503,492244.0,0.0
504,492245.0,0.0
505,492246.0,0.0
506,492249.0,0.0
507,492877.0,0.0
508,493433.0,0.0
509,493434.0,0.0
510,493435.0,0.0
511,494011.0,0.0
512,494012.0,0.0
513,494014.0,0.0
514,494712.0,0.0
515,495452.0,0.0
516,495453.0,0.0
517,496788.0,0.0
518,496789.0,0.0
519,496790.0,0.0
520,496791.0,0.0
521,497557.0,0.0
522,497559.0,0.0
523,498523.0,0.0
524,499025.0,0.0
525,499704.0,0.0
526,500577.0,0.0
527,500579.0,0.0
528,501208.0,0.0
529,501726.0,0.0
530,501727.0,0.0
531,501729.0,0.0
532,502374.0,0.0
533,502995.0,0.0
534,503437.0,0.0
535,503438.0,0.0
536,503989.0,0.0
537,504560.0,0.0
538,505101.0,0.0
539,505586.0,0.0
540,506151.0,0.0
541,506152.0,0.0
542,506720.0,0.0
543,506721.0,0.0
544,507292.0,0.0
545,507293.0,0.0
546,507295.0,0.0
547,507785.0,0.0
548,507786.0,0.0
549,508538.0,0.0
550,508540.0,0.0
551,508541.0,0.0
552,509092.0,0.0
553,509093.0,0.0
554,509094.0,0.0
555,509095.0,0.0
556,509710.0,0.0
557,510585.0,0.0
558,511303.0,0.0
559,511304.0,0.0
560,512425.0,0.0
561,512426.0,0.0
562,513106.0,0.0
563,513107.0,0.0
564,513108.0,0.0
565,513845.0,0.0
566,514272.0,0.0
567,514829.0,0.0
568,514830.0,0.0
569,515297.0,0.0
570,516105.0,0.0
571,517271.0,0.0
572,517272.0,0.0
573,517273.0,0.0
574,518122.0,0.0
575,518124.0,0.0
576,519311.0,0.0
577,519720.0,0.0
578,519721.0,0.0
579,519722.0,0.0
580,520310.0,0.0
581,520311.0,0.0
582,520313.0,0.0
583,520885.0,0.0
584,520886.0,0.0
585,520887.0,0.0
586,521429.0,0.0
587,521430.0,0.0
588,521803.0,0.0
589,522530.0,0.0
590,522531.0,0.0
591,522532.0,0.0
592,522983.0,0.0
593,522984.0,0.0
594,522985.0,0.0
595,523548.0,0.0
596,523889.0,0.0
597,523890.0,0.0
598,523891.0,0.0
599,524509.0,0.0
600,525003.0,0.0
601,525004.0,0.0
602,525533.0,0.0
603,525535.0,0.0
604,526029.0,0.0
605,526032.0,0.0
606,526478.0,0.0
607,526881.0,0.0
608,527310.0,0.0
609,527839.0,0.0
610,527840.0,0.0
611,527841.0,0.0
612,527842.0,0.0
613,528323.0,0.0
614,528324.0,0.0
615,528837.0,0.0
616,529366.0,0.0
617,529856.0,0.0
618,530852.0,0.0
619,531910.0,0.0
620,532301.0,0.0
621,533060.0,0.0
622,533061.0,0.0
623,533062.0,0.0
624,533999.0,0.0
625,534001.0,0.0
626,535050.0,0.0
627,535052.0,0.0
628,535053.0,0.0
629,535410.0,0.0
630,535774.0,0.0
631,535775.0,0.0
632,536146.0,0.0
633,537488.0,0.0
634,537489.0,0.0
635,537941.0,0.0
636,537942.0,0.0
637,537943.0,0.0
638,538370.0,0.0
639,538371.0,0.0
640,538905.0,0.0
641,539333.0,0.0
642,539667.0,0.0
643,540083.0,0.0
644,540084.0,0.0
645,540453.0,0.0
646,541497.0,0.0
647,541849.0,0.0
648,542252.0,0.0
649,542662.0,0.0
650,542663.0,0.0
651,542665.0,0.0
652,543376.0,0.0
653,544001.0,0.0
654,544003.0,0.0
655,544408.0,0.0
656,544409.0,0.0
657,544697.0,0.0
658,545437.0,0.0
659,546474.0,0.0
660,547293.0,0.0
661,547844.0,0.0
662,548152.0,0.0
663,548418.0,0.0
664,549091.0,0.0
665,550149.0,0.0
666,550934.0,0.0
667,551192.0,0.0
668,551194.0,0.0
669,551542.0,0.0
670,551978.0,0.0
671,552414.0,0.0
672,552581.0,0.0
673,552879.0,0.0
674,552880.0,0.0
675,553230.0,0.0
676,553489.0,0.0
677,553490.0,0.0
678,553837.0,0.0
679,554189.0,0.0
680,554523.0,0.0
681,554798.0,0.0
682,555013.0,0.0
683,555288.0,0.0
684,555816.0,0.0
685,556304.0,0.0
686,556305.0,0.0
687,556306.0,0.0
688,556700.0,0.0
689,556701.0,0.0
690,556703.0,0.0
691,557076.0,0.0
692,557397.0,0.0
693,558067.0,0.0
694,558068.0,0.0
695,558410.0,0.0
696,558731.0,0.0
697,559036.0,0.0
698,559386.0,0.0
699,559387.0,0.0
700,559712.0,0.0
701,560082.0,0.0
702,560421.0,0.0
703,561003.0,0.0
704,561676.0,0.0
705,562340.0,0.0
706,562744.0,0.0
707,562745.0,0.0
708,562749.0,0.0
709,563050.0,0.0
710,563471.0,0.0
711,563474.0,0.0
712,563475.0,0.0
713,563943.0,0.0
714,564500.0,0.0
715,564825.0,0.0
716,564826.0,0.0
717,564827.0,0.0
718,564828.0,0.0
719,565089.0,0.0
720,565251.0,0.0
721,565538.0,0.0
722,565539.0,0.0
723,565947.0,0.0
724,565948.0,0.0
725,566365.0,0.0
726,566366.0,0.0
727,567004.0,0.0
728,567005.0,0.0
729,567382.0,0.0
730,567386.0,0.0
731,567607.0,0.0
732,567608.0,0.0
733,568303.0,0.0
734,569251.0,0.0
735,569877.0,0.0
736,570320.0,0.0
737,570598.0,0.0
738,570599.0,0.0
739,570600.0,0.0
740,571072.0,0.0
741,571633.0,0.0
742,571908.0,0.0
743,572123.0,0.0
744,573414.0,0.0
745,573739.0,0.0
746,574039.0,0.0
747,574286.0,0.0
748,574615.0,0.0
749,574883.0,0.0
750,574884.0,0.0
751,575596.0,0.0
752,575597.0,0.0
753,575863.0,0.0
754,576254.0,0.0
755,576706.0,0.0
756,577126.0,0.0
757,577372.0,0.0
758,577719.0,0.0
759,577721.0,0.0
760,577925.0,0.0
761,578296.0,0.0
762,578541.0,0.0
763,578542.0,0.0
764,579509.0,0.0
765,580035.0,0.0
766,580250.0,0.0
767,580407.0,0.0
768,580907.0,0.0
769,580908.0,0.0
770,581058.0,0.0
771,581059.0,0.0
772,581310.0,0.0
773,581912.0,0.0
774,582137.0,0.0
775,582138.0,0.0
776,582345.0,0.0
777,583027.0,0.0
778,583256.0,0.0
779,583258.0,0.0
780,583746.0,0.0
781,584008.0,0.0
782,584286.0,0.0
783,584287.0,0.0
784,584875.0,0.0
785,584876.0,0.0
786,585079.0,0.0
787,585080.0,0.0
788,585282.0,0.0
789,585284.0,0.0
790,585839.0,0.0
791,586066.0,0.0
792,586420.0,0.0
793,586421.0,0.0
794,586424.0,0.0
795,586837.0,0.0
796,587019.0,0.0
797,587020.0,0.0
798,587021.0,0.0
799,587257.0,0.0
800,587259.0,0.0
801,587502.0,0.0
802,588004.0,0.0
803,588178.0,0.0
804,588987.0,0.0
805,589496.0,0.0
806,590013.0,0.0
807,590014.0,0.0
808,590218.0,0.0
809,590569.0,0.0
810,590792.0,0.0
811,590932.0,0.0
812,591210.0,0.0
813,591211.0,0.0
814,591469.0,0.0
815,591641.0,0.0
816,592282.0,0.0
817,592437.0,0.0
818,592662.0,0.0
819,592663.0,0.0
820,592840.0,0.0
821,592984.0,0.0
822,593259.0,0.0
823,593904.0,0.0
824,593905.0,0.0
825,594098.0,0.0
826,594246.0,0.0
827,594247.0,0.0
828,594248.0,0.0
829,594249.0,0.0
830,594556.0,0.0
831,594731.0,0.0
832,594887.0,0.0
833,594888.0,0.0
834,595246.0,0.0
835,595247.0,0.0
836,595443.0,0.0
837,595663.0,0.0
838,595887.0,0.0
839,595995.0,0.0
840,596244.0,0.0
841,596400.0,0.0
842,596866.0,0.0
843,596987.0,0.0
844,597935.0,0.0
845,598112.0,0.0
846,598320.0,0.0
847,598321.0,0.0
848,598540.0,0.0
849,598696.0,0.0
850,598697.0,0.0
851,598840.0,0.0
852,598988.0,0.0
853,599244.0,0.0
854,599467.0,0.0
855,599652.0,0.0
856,599654.0,0.0
857,600097.0,0.0
858,600363.0,0.0
859,600364.0,0.0
860,600555.0,0.0
861,600946.0,0.0
862,601123.0,0.0
863,601194.0,0.0
864,601522.0,0.0
865,601525.0,0.0
866,601693.0,0.0
867,601862.0,0.0
868,602330.0,0.0
869,602509.0,0.0
870,602653.0,0.0
871,603185.0,0.0
872,603282.0,0.0
873,603555.0,0.0
874,603826.0,0.0
875,603827.0,0.0
876,604516.0,0.0
877,604855.0,0.0
878,605708.0,0.0
879,606038.0,0.0
880,606039.0,0.0
881,606405.0,0.0
882,606541.0,0.0
883,606543.0,0.0
884,606820.0,0.0
885,607311.0,0.0
886,607530.0,0.0
887,607712.0,0.0
888,607863.0,0.0
889,607864.0,0.0
890,608228.0,0.0
891,608229.0,0.0
892,608230.0,0.0
893,608386.0,0.0
894,608528.0,0.0
895,608529.0,0.0
896,608745.0,0.0
897,608903.0,0.0
898,609001.0,0.0
899,609152.0,0.0
900,609461.0,0.0
901,609462.0,0.0
902,609892.0,0.0
903,610017.0,0.0
904,610157.0,0.0
905,610668.0,0.0
906,610669.0,0.0
907,610670.0,0.0
908,610819.0,0.0
909,610988.0,0.0
910,611152.0,0.0
911,611780.0,0.0
912,611958.0,0.0
913,612241.0,0.0
914,612388.0,0.0
915,612389.0,0.0
916,612825.0,0.0
917,613007.0,0.0
918,613209.0,0.0
919,613210.0,0.0
920,613359.0,0.0
921,613360.0,0.0
922,613553.0,0.0
923,613809.0,0.0
924,613990.0,0.0
925,614180.0,0.0
926,614326.0,0.0
927,614626.0,0.0
928,614627.0,0.0
929,615292.0,0.0
930,615462.0,0.0
931,615607.0,0.0
932,615903.0,0.0
933,616014.0,0.0
934,616200.0,0.0
935,616388.0,0.0
936,617027.0,0.0
937,617324.0,0.0
938,617719.0,0.0
939,617834.0,0.0
940,618120.0,0.0
941,618318.0,0.0
942,618319.0,0.0
943,619223.0,0.0
944,619381.0,0.0
945,619801.0,0.0
946,620016.0,0.0
947,620348.0,0.0
948,620463.0,0.0
949,620627.0,0.0
950,620628.0,0.0
951,620832.0,0.0
952,621043.0,0.0
953,621167.0,0.0
954,621707.0,0.0
955,621978.0,0.0
956,621980.0,0.0
957,622569.0,0.0
958,622570.0,0.0
959,622751.0,0.0
960,622877.0,0.0
961,622878.0,0.0
962,623042.0,0.0
963,623122.0,0.0
964,623206.0,0.0
965,623207.0,0.0
966,623456.0,0.0
967,623745.0,0.0
968,623946.0,0.0
969,624089.0,0.0
970,624090.0,0.0
971,624610.0,0.0
972,624873.0,0.0
973,625041.0,0.0
974,625281.0,0.0
975,625423.0,0.0
976,625545.0,0.0
977,625547.0,0.0
978,625715.0,0.0
979,625925.0,0.0
980,626198.0,0.0
981,626289.0,0.0
982,626408.0,0.0
983,626697.0,0.0
984,626772.0,0.0
985,626864.0,0.0
986,626865.0,0.0
987,626955.0,0.0
988,626958.0,0.0
989,627128.0,0.0
990,627129.0,0.0
991,627459.0,0.0
992,627572.0,0.0
993,627683.0,0.0
994,627684.0,0.0
995,628221.0,0.0
996,628379.0,0.0
997,628555.0,0.0
998,628814.0,0.0
999,628949.0,0.0
1000,629094.0,0.0
1001,629095.0,0.0
1002,629409.0,0.0
1003,629523.0,0.0
1004,629977.0,0.0
1005,630155.0,0.0
1006,630396.0,0.0
1007,630397.0,0.0
1008,630870.0,0.0
1009,630975.0,0.0
1010,631253.0,0.0
1011,631363.0,0.0
1012,631364.0,0.0
1013,631558.0,0.0
1014,631791.0,0.0
1015,631927.0,0.0
1016,631928.0,0.0
1017,632310.0,0.0
1018,632458.0,0.0
1019,632626.0,0.0
1020,632805.0,0.0
1021,632806.0,0.0
1022,632807.0,0.0
1023,632808.0,0.0
1024,633079.0,0.0
1025,633322.0,0.0
1026,633518.0,0.0
1027,633727.0,0.0
1028,633843.0,0.0
1029,633963.0,0.0
1030,634142.0,0.0
1031,634631.0,0.0
1032,634707.0,0.0
1033,634801.0,0.0
1034,634802.0,0.0
1035,634967.0,0.0
1036,635467.0,0.0
1037,635468.0,0.0
1038,635613.0,0.0
1039,635614.0,0.0
1040,635998.0,0.0
1041,635999.0,0.0
1042,636201.0,0.0
1043,636313.0,0.0
1044,636314.0,0.0
1045,636468.0,0.0
1046,636640.0,0.0
1047,636729.0,0.0
1048,636944.0,0.0
1049,636945.0,0.0
1050,637317.0,0.0
1051,637318.0,0.0
1052,637631.0,0.0
1053,637803.0,0.0
1054,638088.0,0.0
1055,638374.0,0.0
1056,638642.0,0.0
1057,638742.0,0.0
1058,638743.0,0.0
1059,639157.0,0.0
1060,639294.0,0.0
1061,639432.0,0.0
1062,639628.0,0.0
1063,639804.0,0.0
1064,639991.0,0.0
1065,640331.0,0.0
1066,640403.0,0.0
1067,641149.0,0.0
1068,641365.0,0.0
1069,641601.0,0.0
1070,641754.0,0.0
1071,641755.0,0.0
1072,641964.0,0.0
1073,642057.0,0.0
1074,642220.0,0.0
1075,642396.0,0.0
1076,642734.0,0.0
1077,643385.0,0.0
1078,643387.0,0.0
1079,643554.0,0.0
1080,643642.0,0.0
1081,643728.0,0.0
1082,643853.0,0.0
1083,644345.0,0.0
1084,644535.0,0.0
1085,644665.0,0.0
1086,644824.0,0.0
1087,644876.0,0.0
1088,644877.0,0.0
1089,645098.0,0.0
1090,645213.0,0.0
1091,645295.0,0.0
1092,645517.0,0.0
1093,645614.0,0.0
1094,645741.0,0.0
1095,645833.0,0.0
1096,645950.0,0.0
1097,645951.0,0.0
1098,646101.0,0.0
1099,646251.0,0.0
1100,646252.0,0.0
1101,646411.0,0.0
1102,646638.0,0.0
1103,646733.0,0.0
1104,646803.0,0.0
1105,646804.0,0.0
1106,646952.0,0.0
1107,647191.0,0.0
1108,647248.0,0.0
1109,647687.0,0.0
1110,648115.0,0.0
1111,648363.0,0.0
1112,648535.0,0.0
1113,648646.0,0.0
1114,648822.0,0.0
1115,648911.0,0.0
1116,648986.0,0.0
1117,649094.0,0.0
1118,649206.0,0.0
1119,649207.0,0.0
1120,649405.0,0.0
1121,649406.0,0.0
1122,649407.0,0.0
1123,649529.0,0.0
1124,649711.0,0.0
1125,649804.0,0.0
1126,649905.0,0.0
1127,649987.0,0.0
1128,650101.0,0.0
1129,650102.0,0.0
1130,650232.0,0.0
1131,650340.0,0.0
1132,650417.0,0.0
1133,650623.0,0.0
1134,650624.0,0.0
1135,650703.0,0.0
1136,650791.0,0.0
1137,651064.0,0.0
1138,651369.0,0.0
1139,651449.0,0.0
1140,651450.0,0.0
1141,651521.0,0.0
1142,651726.0,0.0
1143,651953.0,0.0
1144,652044.0,0.0
1145,652267.0,0.0
1146,652371.0,0.0
1147,652548.0,0.0
1148,652862.0,0.0
1149,652933.0,0.0
1150,652935.0,0.0
1151,653082.0,0.0
1152,653356.0,0.0
1153,653357.0,0.0
1154,653859.0,0.0
1155,653958.0,0.0
1156,654098.0,0.0
1157,654099.0,0.0
1158,654160.0,0.0
1159,654391.0,0.0
1160,654817.0,0.0
1161,654953.0,0.0
1162,655147.0,0.0
1163,655215.0,0.0
1164,655323.0,0.0
1165,655522.0,0.0
1166,655738.0,0.0
1167,655988.0,0.0
1168,656313.0,0.0
1169,656314.0,0.0
1170,656524.0,0.0
1171,656611.0,0.0
1172,656612.0,0.0
1173,656741.0,0.0
1174,656970.0,0.0
1175,656971.0,0.0
1176,657139.0,0.0
1177,657228.0,0.0
1178,657308.0,0.0
1179,657568.0,0.0
1180,657722.0,0.0
1181,657779.0,0.0
1182,658180.0,0.0
1183,658324.0,0.0
1184,658592.0,0.0
1185,658721.0,0.0
1186,658885.0,0.0
1187,658990.0,0.0
1188,659342.0,0.0
1189,659344.0,0.0
1190,659429.0,0.0
1191,659605.0,0.0
1192,659797.0,0.0
1193,659798.0,0.0
1194,659936.0,0.0
1195,660010.0,0.0
1196,660011.0,0.0
1197,660112.0,0.0
1198,660277.0,0.0
1199,660428.0,0.0
1200,660745.0,0.0
1201,660748.0,0.0
1202,660841.0,0.0
1203,660939.0,0.0
1204,660940.0,0.0
1205,661150.0,0.0
1206,661344.0,0.0
1207,661532.0,0.0
1208,661599.0,0.0
1209,661753.0,0.0
1210,661934.0,0.0
1211,661980.0,0.0
1212,661981.0,0.0
1213,662101.0,0.0
1214,662366.0,0.0
1215,662367.0,0.0
1216,662515.0,0.0
1217,663033.0,0.0
1218,663091.0,0.0
1219,663092.0,0.0
1220,663172.0,0.0
1221,663231.0,0.0
1222,663308.0,0.0
1223,663397.0,0.0
1224,663564.0,0.0
1225,663744.0,0.0
1226,663812.0,0.0
1227,664314.0,0.0
1228,664387.0,0.0
1229,664706.0,0.0
1230,664927.0,0.0
1231,665143.0,0.0
1232,665259.0,0.0
1233,665506.0,0.0
1234,665573.0,0.0
1235,665976.0,0.0
1236,666243.0,0.0
1237,666340.0,0.0
1238,666341.0,0.0
1239,666423.0,0.0
1240,666529.0,0.0
1241,666685.0,0.0
1242,666906.0,0.0
1243,666988.0,0.0
1244,667084.0,0.0
1245,667192.0,0.0
1246,667281.0,0.0
1247,667469.0,0.0
1248,667470.0,0.0
