,SubhaloID,$z$
274,61548.0,2.896
275,61549.0,2.896
276,61550.0,2.896
277,62009.0,2.896
278,62010.0,2.896
279,62011.0,2.896
280,62012.0,2.896
281,62546.0,2.896
282,62547.0,2.896
283,62548.0,2.896
284,62940.0,2.896
285,63362.0,2.896
286,63363.0,2.896
287,63364.0,2.896
288,63366.0,2.896
289,64045.0,2.896
290,64675.0,2.896
291,64676.0,2.896
292,64677.0,2.896
293,64678.0,2.896
294,65302.0,2.896
295,65303.0,2.896
296,65304.0,2.896
297,65702.0,2.896
298,65994.0,2.896
299,65995.0,2.896
300,65996.0,2.896
301,66485.0,2.896
302,67328.0,2.896
303,67329.0,2.896
304,67330.0,2.896
305,67331.0,2.896
306,67737.0,2.896
307,67738.0,2.896
308,67739.0,2.896
309,67740.0,2.896
310,67745.0,2.896
311,68301.0,2.896
312,68302.0,2.896
313,68303.0,2.896
314,68714.0,2.896
315,68715.0,2.896
316,68716.0,2.896
317,69239.0,2.896
318,69240.0,2.896
319,69607.0,2.896
320,69608.0,2.896
321,69938.0,2.896
322,69939.0,2.896
323,70454.0,2.896
324,70455.0,2.896
325,70456.0,2.896
326,70458.0,2.896
327,70928.0,2.896
328,70929.0,2.896
329,70930.0,2.896
330,70931.0,2.896
331,70932.0,2.896
332,70934.0,2.896
333,71303.0,2.896
334,71305.0,2.896
335,71306.0,2.896
336,71673.0,2.896
337,71674.0,2.896
338,71675.0,2.896
339,72111.0,2.896
340,72112.0,2.896
341,72114.0,2.896
342,72115.0,2.896
343,72117.0,2.896
344,72409.0,2.896
345,72410.0,2.896
346,72929.0,2.896
347,72930.0,2.896
348,72931.0,2.896
349,72932.0,2.896
350,72933.0,2.896
351,73348.0,2.896
352,73349.0,2.896
353,73785.0,2.896
354,73786.0,2.896
355,73787.0,2.896
356,73788.0,2.896
357,74331.0,2.896
358,74332.0,2.896
359,74723.0,2.896
360,74724.0,2.896
361,74725.0,2.896
362,74726.0,2.896
363,74729.0,2.896
364,75079.0,2.896
365,75080.0,2.896
366,75081.0,2.896
367,75084.0,2.896
368,75767.0,2.896
369,75768.0,2.896
370,75769.0,2.896
371,76169.0,2.896
372,76530.0,2.896
373,76531.0,2.896
374,77036.0,2.896
375,77037.0,2.896
376,77038.0,2.896
377,77580.0,2.896
378,77581.0,2.896
379,77584.0,2.896
380,77586.0,2.896
381,78071.0,2.896
382,78072.0,2.896
383,78073.0,2.896
384,78074.0,2.896
385,78076.0,2.896
386,78077.0,2.896
387,78078.0,2.896
388,78608.0,2.896
389,79029.0,2.896
390,79422.0,2.896
391,79756.0,2.896
392,79757.0,2.896
393,80124.0,2.896
394,80125.0,2.896
395,80503.0,2.896
396,80504.0,2.896
397,80505.0,2.896
398,80506.0,2.896
399,81064.0,2.896
400,81065.0,2.896
401,81066.0,2.896
402,81451.0,2.896
403,81454.0,2.896
404,81803.0,2.896
405,81804.0,2.896
406,82139.0,2.896
407,82140.0,2.896
408,82141.0,2.896
409,82142.0,2.896
410,82143.0,2.896
411,82144.0,2.896
412,82145.0,2.896
413,82744.0,2.896
414,82745.0,2.896
415,83131.0,2.896
416,83132.0,2.896
417,83702.0,2.896
418,83703.0,2.896
419,83704.0,2.896
420,83705.0,2.896
421,83706.0,2.896
422,84165.0,2.896
423,84166.0,2.896
424,84167.0,2.896
425,84566.0,2.896
426,84567.0,2.896
427,84873.0,2.896
428,84874.0,2.896
429,85207.0,2.896
430,85523.0,2.896
431,85524.0,2.896
432,85987.0,2.896
433,85988.0,2.896
434,86356.0,2.896
435,86357.0,2.896
436,86358.0,2.896
437,86359.0,2.896
438,86728.0,2.896
439,86729.0,2.896
440,86730.0,2.896
441,86731.0,2.896
442,86732.0,2.896
443,87231.0,2.896
444,87609.0,2.896
445,87610.0,2.896
446,87978.0,2.896
447,87979.0,2.896
448,87980.0,2.896
449,88376.0,2.896
450,88377.0,2.896
451,88692.0,2.896
452,88693.0,2.896
453,88694.0,2.896
454,88976.0,2.896
455,89280.0,2.896
456,89627.0,2.896
457,89628.0,2.896
458,89629.0,2.896
459,89636.0,2.896
460,90019.0,2.896
461,90020.0,2.896
462,90448.0,2.896
463,90449.0,2.896
464,90730.0,2.896
465,90731.0,2.896
466,90732.0,2.896
467,90994.0,2.896
468,90995.0,2.896
469,91365.0,2.896
470,91366.0,2.896
471,91367.0,2.896
472,91707.0,2.896
473,91708.0,2.896
474,92050.0,2.896
475,92051.0,2.896
476,92383.0,2.896
477,92384.0,2.896
478,92929.0,2.896
479,93155.0,2.896
480,93156.0,2.896
481,93157.0,2.896
482,93158.0,2.896
483,93683.0,2.896
484,93929.0,2.896
485,94261.0,2.896
486,94262.0,2.896
487,94263.0,2.896
488,94602.0,2.896
489,94603.0,2.896
490,94604.0,2.896
491,94847.0,2.896
492,94848.0,2.896
493,94849.0,2.896
494,95244.0,2.896
495,95245.0,2.896
496,95246.0,2.896
497,95248.0,2.896
498,95249.0,2.896
499,95252.0,2.896
500,95830.0,2.896
501,95831.0,2.896
502,96201.0,2.896
503,96495.0,2.896
504,96768.0,2.896
505,97032.0,2.896
506,97276.0,2.896
507,97547.0,2.896
508,97548.0,2.896
509,97549.0,2.896
510,97550.0,2.896
511,97551.0,2.896
512,97977.0,2.896
513,98294.0,2.896
514,98295.0,2.896
515,98296.0,2.896
516,98298.0,2.896
517,98616.0,2.896
518,98902.0,2.896
519,98903.0,2.896
520,98905.0,2.896
521,98907.0,2.896
522,99334.0,2.896
523,99335.0,2.896
524,99336.0,2.896
525,99337.0,2.896
526,99338.0,2.896
527,99703.0,2.896
528,99898.0,2.896
529,100344.0,2.896
530,100608.0,2.896
531,100609.0,2.896
532,100611.0,2.896
533,100842.0,2.896
534,100843.0,2.896
535,100844.0,2.896
536,101067.0,2.896
537,101068.0,2.896
538,101069.0,2.896
539,101496.0,2.896
540,101771.0,2.896
541,101773.0,2.896
542,101775.0,2.896
543,102107.0,2.896
544,102416.0,2.896
545,102417.0,2.896
546,102665.0,2.896
547,103054.0,2.896
548,103055.0,2.896
549,103058.0,2.896
550,103473.0,2.896
551,103474.0,2.896
552,103475.0,2.896
553,103691.0,2.896
554,103966.0,2.896
555,103967.0,2.896
556,103968.0,2.896
557,104261.0,2.896
558,104262.0,2.896
559,104507.0,2.896
560,104673.0,2.896
561,104674.0,2.896
562,105084.0,2.896
563,105380.0,2.896
564,105381.0,2.896
565,105567.0,2.896
566,105568.0,2.896
567,105569.0,2.896
568,105570.0,2.896
569,105572.0,2.896
570,105907.0,2.896
571,105908.0,2.896
572,106160.0,2.896
573,106162.0,2.896
574,106478.0,2.896
575,106479.0,2.896
576,106762.0,2.896
577,106763.0,2.896
578,106764.0,2.896
579,106980.0,2.896
580,106981.0,2.896
581,106982.0,2.896
582,107253.0,2.896
583,107254.0,2.896
584,107255.0,2.896
585,107571.0,2.896
586,107572.0,2.896
587,107791.0,2.896
588,107792.0,2.896
589,107929.0,2.896
590,107930.0,2.896
591,107931.0,2.896
592,108167.0,2.896
593,108168.0,2.896
594,108338.0,2.896
595,108339.0,2.896
596,108624.0,2.896
597,108625.0,2.896
598,108628.0,2.896
599,108843.0,2.896
600,108844.0,2.896
601,108845.0,2.896
602,108846.0,2.896
603,109211.0,2.896
604,109212.0,2.896
605,109465.0,2.896
606,109466.0,2.896
607,109468.0,2.896
608,109469.0,2.896
609,109705.0,2.896
610,109994.0,2.896
611,110278.0,2.896
612,110530.0,2.896
613,110784.0,2.896
614,110785.0,2.896
615,110972.0,2.896
616,110973.0,2.896
617,110974.0,2.896
618,111268.0,2.896
619,111269.0,2.896
620,111596.0,2.896
621,111778.0,2.896
622,111987.0,2.896
623,112216.0,2.896
624,112217.0,2.896
625,112218.0,2.896
626,112219.0,2.896
627,112578.0,2.896
628,112579.0,2.896
629,112580.0,2.896
630,112917.0,2.896
631,113161.0,2.896
632,113162.0,2.896
633,113495.0,2.896
634,113496.0,2.896
635,113743.0,2.896
636,113744.0,2.896
637,113953.0,2.896
638,113954.0,2.896
639,114134.0,2.896
640,114135.0,2.896
641,114400.0,2.896
642,114634.0,2.896
643,114779.0,2.896
644,114935.0,2.896
645,114936.0,2.896
646,114937.0,2.896
647,115177.0,2.896
648,115178.0,2.896
649,115471.0,2.896
650,115472.0,2.896
651,115474.0,2.896
652,115791.0,2.896
653,115792.0,2.896
654,116089.0,2.896
655,116090.0,2.896
656,116091.0,2.896
657,116375.0,2.896
658,116597.0,2.896
659,116795.0,2.896
660,117017.0,2.896
661,117018.0,2.896
662,117269.0,2.896
663,117270.0,2.896
664,117492.0,2.896
665,117493.0,2.896
666,117496.0,2.896
667,117733.0,2.896
668,117921.0,2.896
669,118160.0,2.896
670,118161.0,2.896
671,118381.0,2.896
672,118530.0,2.896
673,118531.0,2.896
674,118720.0,2.896
675,118910.0,2.896
676,118911.0,2.896
677,118912.0,2.896
678,119237.0,2.896
679,119238.0,2.896
680,119503.0,2.896
681,119504.0,2.896
682,119733.0,2.896
683,119987.0,2.896
684,120199.0,2.896
685,120404.0,2.896
686,120405.0,2.896
687,120614.0,2.896
688,120811.0,2.896
689,120812.0,2.896
690,121037.0,2.896
691,121038.0,2.896
692,121230.0,2.896
693,121231.0,2.896
694,121394.0,2.896
695,121617.0,2.896
696,121618.0,2.896
697,121621.0,2.896
698,121878.0,2.896
699,121879.0,2.896
700,122146.0,2.896
701,122149.0,2.896
702,122389.0,2.896
703,122390.0,2.896
704,122612.0,2.896
705,122613.0,2.896
706,122878.0,2.896
707,123129.0,2.896
708,123130.0,2.896
709,123388.0,2.896
710,123389.0,2.896
711,123391.0,2.896
712,123562.0,2.896
713,123563.0,2.896
714,123564.0,2.896
715,123853.0,2.896
716,123854.0,2.896
717,123855.0,2.896
718,124096.0,2.896
719,124292.0,2.896
720,124294.0,2.896
721,124467.0,2.896
722,124659.0,2.896
723,124660.0,2.896
724,124868.0,2.896
725,124872.0,2.896
726,125145.0,2.896
727,125146.0,2.896
728,125148.0,2.896
729,125150.0,2.896
730,125421.0,2.896
731,125423.0,2.896
732,125645.0,2.896
733,125847.0,2.896
734,126085.0,2.896
735,126086.0,2.896
736,126341.0,2.896
737,126342.0,2.896
738,126343.0,2.896
739,126631.0,2.896
740,126632.0,2.896
741,126823.0,2.896
742,127039.0,2.896
743,127040.0,2.896
744,127042.0,2.896
745,127226.0,2.896
746,127463.0,2.896
747,127732.0,2.896
748,127733.0,2.896
749,127921.0,2.896
750,128137.0,2.896
751,128138.0,2.896
752,128139.0,2.896
753,128425.0,2.896
754,128430.0,2.896
755,128644.0,2.896
756,128648.0,2.896
757,128824.0,2.896
758,129085.0,2.896
759,129254.0,2.896
760,129255.0,2.896
761,129256.0,2.896
762,129489.0,2.896
763,129490.0,2.896
764,129491.0,2.896
765,129650.0,2.896
766,129875.0,2.896
767,130122.0,2.896
768,130452.0,2.896
769,130588.0,2.896
770,130589.0,2.896
771,130809.0,2.896
772,130811.0,2.896
773,130998.0,2.896
774,131134.0,2.896
775,131225.0,2.896
776,131450.0,2.896
777,131451.0,2.896
778,131691.0,2.896
779,131692.0,2.896
780,131694.0,2.896
781,131916.0,2.896
782,131917.0,2.896
783,131919.0,2.896
784,132281.0,2.896
785,132562.0,2.896
786,132563.0,2.896
787,132737.0,2.896
788,132738.0,2.896
789,132739.0,2.896
790,133009.0,2.896
791,133171.0,2.896
792,133317.0,2.896
793,133318.0,2.896
794,133457.0,2.896
795,133459.0,2.896
796,133723.0,2.896
797,134064.0,2.896
798,134187.0,2.896
799,134188.0,2.896
800,134500.0,2.896
801,134502.0,2.896
802,134649.0,2.896
803,134650.0,2.896
804,134876.0,2.896
805,135042.0,2.896
806,135241.0,2.896
807,135242.0,2.896
808,135434.0,2.896
809,135583.0,2.896
810,135585.0,2.896
811,135772.0,2.896
812,135773.0,2.896
813,135774.0,2.896
814,136063.0,2.896
815,136064.0,2.896
816,136256.0,2.896
817,136400.0,2.896
818,136576.0,2.896
819,136577.0,2.896
820,136578.0,2.896
821,136579.0,2.896
822,136814.0,2.896
823,136963.0,2.896
824,136964.0,2.896
825,137200.0,2.896
826,137367.0,2.896
827,137657.0,2.896
828,137658.0,2.896
829,137659.0,2.896
830,137835.0,2.896
831,137836.0,2.896
832,137837.0,2.896
833,138060.0,2.896
834,138061.0,2.896
835,138265.0,2.896
836,138266.0,2.896
837,138501.0,2.896
838,138502.0,2.896
839,138503.0,2.896
840,138508.0,2.896
841,138744.0,2.896
842,138746.0,2.896
843,138940.0,2.896
844,138941.0,2.896
845,139113.0,2.896
846,139114.0,2.896
847,139115.0,2.896
848,139241.0,2.896
849,139443.0,2.896
850,139444.0,2.896
851,139445.0,2.896
852,139597.0,2.896
853,139598.0,2.896
854,139816.0,2.896
855,139817.0,2.896
856,139818.0,2.896
857,139819.0,2.896
858,139998.0,2.896
859,140279.0,2.896
860,140601.0,2.896
861,140602.0,2.896
862,140603.0,2.896
863,140836.0,2.896
864,141022.0,2.896
865,141023.0,2.896
866,141181.0,2.896
867,141431.0,2.896
868,141432.0,2.896
869,141696.0,2.896
870,141818.0,2.896
871,141998.0,2.896
872,142236.0,2.896
873,142392.0,2.896
874,142394.0,2.896
875,142528.0,2.896
876,142529.0,2.896
877,142530.0,2.896
878,142795.0,2.896
879,142796.0,2.896
880,142797.0,2.896
881,143028.0,2.896
882,143309.0,2.896
883,143497.0,2.896
884,143706.0,2.896
885,143707.0,2.896
886,143862.0,2.896
887,143863.0,2.896
888,143864.0,2.896
889,144062.0,2.896
890,144063.0,2.896
891,144229.0,2.896
892,144230.0,2.896
893,144231.0,2.896
894,144412.0,2.896
895,144632.0,2.896
896,144812.0,2.896
897,145124.0,2.896
898,145125.0,2.896
899,145272.0,2.896
900,145273.0,2.896
901,145469.0,2.896
902,145470.0,2.896
903,145472.0,2.896
904,145701.0,2.896
905,145866.0,2.896
906,146056.0,2.896
907,146295.0,2.896
908,146567.0,2.896
909,146568.0,2.896
910,146569.0,2.896
911,146722.0,2.896
912,146723.0,2.896
913,146846.0,2.896
914,147025.0,2.896
915,147026.0,2.896
916,147176.0,2.896
917,147326.0,2.896
918,147540.0,2.896
919,147686.0,2.896
920,147687.0,2.896
921,147860.0,2.896
922,147861.0,2.896
923,148148.0,2.896
924,148149.0,2.896
925,148150.0,2.896
926,148151.0,2.896
927,148305.0,2.896
928,148465.0,2.896
929,148466.0,2.896
930,148659.0,2.896
931,148662.0,2.896
932,148832.0,2.896
933,149009.0,2.896
934,149106.0,2.896
935,149107.0,2.896
936,149328.0,2.896
937,149530.0,2.896
938,149531.0,2.896
939,149653.0,2.896
940,149654.0,2.896
941,149878.0,2.896
942,150063.0,2.896
943,150193.0,2.896
944,150343.0,2.896
945,150344.0,2.896
946,150535.0,2.896
947,150738.0,2.896
948,150739.0,2.896
949,150740.0,2.896
950,150918.0,2.896
951,150919.0,2.896
952,151151.0,2.896
953,151152.0,2.896
954,151153.0,2.896
955,151154.0,2.896
956,151360.0,2.896
957,151361.0,2.896
958,151562.0,2.896
959,151734.0,2.896
960,151829.0,2.896
961,151831.0,2.896
962,151963.0,2.896
963,151964.0,2.896
964,152252.0,2.896
965,152403.0,2.896
966,152404.0,2.896
967,152405.0,2.896
968,152548.0,2.896
969,152549.0,2.896
970,152550.0,2.896
971,152776.0,2.896
972,152892.0,2.896
973,153049.0,2.896
974,153050.0,2.896
975,153052.0,2.896
976,153260.0,2.896
977,153261.0,2.896
978,153390.0,2.896
979,153492.0,2.896
980,153493.0,2.896
981,153495.0,2.896
982,153689.0,2.896
983,153690.0,2.896
984,153862.0,2.896
985,154020.0,2.896
986,154155.0,2.896
987,154156.0,2.896
988,154304.0,2.896
989,154470.0,2.896
990,154581.0,2.896
991,154583.0,2.896
992,154767.0,2.896
993,154970.0,2.896
994,154971.0,2.896
995,155110.0,2.896
996,155111.0,2.896
997,155112.0,2.896
998,155314.0,2.896
999,155520.0,2.896
1000,155521.0,2.896
1001,155522.0,2.896
1002,155649.0,2.896
1003,155650.0,2.896
1004,155754.0,2.896
1005,155756.0,2.896
1006,155945.0,2.896
1007,155946.0,2.896
1008,156130.0,2.896
1009,156131.0,2.896
1010,156342.0,2.896
1011,156498.0,2.896
1012,156706.0,2.896
1013,156872.0,2.896
1014,157019.0,2.896
1015,157020.0,2.896
1016,157246.0,2.896
1017,157364.0,2.896
1018,157532.0,2.896
1019,157707.0,2.896
1020,157850.0,2.896
1021,157972.0,2.896
1022,158096.0,2.896
1023,158218.0,2.896
1024,158219.0,2.896
1025,158426.0,2.896
1026,158563.0,2.896
1027,158699.0,2.896
1028,158958.0,2.896
1029,158960.0,2.896
1030,159115.0,2.896
1031,159295.0,2.896
1032,159296.0,2.896
1033,159477.0,2.896
1034,159478.0,2.896
1035,159479.0,2.896
1036,159732.0,2.896
1037,159869.0,2.896
1038,159970.0,2.896
1039,159971.0,2.896
1040,160178.0,2.896
1041,160179.0,2.896
1042,160376.0,2.896
1043,160698.0,2.896
1044,160805.0,2.896
1045,160806.0,2.896
1046,160807.0,2.896
1047,161023.0,2.896
1048,161025.0,2.896
1049,161199.0,2.896
1050,161201.0,2.896
1051,161202.0,2.896
1052,161392.0,2.896
1053,161565.0,2.896
1054,161567.0,2.896
1055,161775.0,2.896
1056,161984.0,2.896
1057,162093.0,2.896
1058,162094.0,2.896
1059,162196.0,2.896
1060,162287.0,2.896
1061,162426.0,2.896
1062,162579.0,2.896
1063,162714.0,2.896
1064,162868.0,2.896
1065,162869.0,2.896
1066,163043.0,2.896
1067,163203.0,2.896
1068,163204.0,2.896
1069,163373.0,2.896
1070,163374.0,2.896
1071,163572.0,2.896
1072,163573.0,2.896
1073,163733.0,2.896
1074,163900.0,2.896
1075,163901.0,2.896
1076,164069.0,2.896
1077,164070.0,2.896
1078,164276.0,2.896
1079,164439.0,2.896
1080,164440.0,2.896
1081,164443.0,2.896
1082,164672.0,2.896
1083,164673.0,2.896
1084,164830.0,2.896
1085,164997.0,2.896
1086,165167.0,2.896
1087,165168.0,2.896
1088,165375.0,2.896
1089,165376.0,2.896
1090,165568.0,2.896
1091,165712.0,2.896
1092,165843.0,2.896
1093,165968.0,2.896
1094,165969.0,2.896
1095,165971.0,2.896
1096,166118.0,2.896
1097,166119.0,2.896
1098,166293.0,2.896
1099,166294.0,2.896
1100,166295.0,2.896
1101,166480.0,2.896
1102,166481.0,2.896
1103,166704.0,2.896
1104,166705.0,2.896
1105,166880.0,2.896
1106,166985.0,2.896
1107,166986.0,2.896
1108,167051.0,2.896
1109,167172.0,2.896
1110,167331.0,2.896
1111,167425.0,2.896
1112,167571.0,2.896
1113,167693.0,2.896
1114,167834.0,2.896
1115,167990.0,2.896
1116,168089.0,2.896
1117,168199.0,2.896
1118,168248.0,2.896
1119,168249.0,2.896
1120,168250.0,2.896
1121,168337.0,2.896
1122,168448.0,2.896
1123,168561.0,2.896
1124,168562.0,2.896
1125,168750.0,2.896
1126,168751.0,2.896
1127,168874.0,2.896
1128,168875.0,2.896
1129,169020.0,2.896
1130,169138.0,2.896
1131,169139.0,2.896
1132,169307.0,2.896
1133,169308.0,2.896
1134,169507.0,2.896
1135,169615.0,2.896
1136,169720.0,2.896
1137,169880.0,2.896
1138,169881.0,2.896
1139,170010.0,2.896
1140,170147.0,2.896
1141,170259.0,2.896
1142,170393.0,2.896
1143,170563.0,2.896
1144,170564.0,2.896
1145,170779.0,2.896
1146,170780.0,2.896
1147,170894.0,2.896
1148,170895.0,2.896
1149,171056.0,2.896
1150,171176.0,2.896
1151,171177.0,2.896
1152,171319.0,2.896
1153,171412.0,2.896
1154,171413.0,2.896
1155,171414.0,2.896
1156,171600.0,2.896
1157,171601.0,2.896
1158,171735.0,2.896
1159,171864.0,2.896
1160,171865.0,2.896
1161,172005.0,2.896
1162,172111.0,2.896
1163,172112.0,2.896
1164,172242.0,2.896
1165,172244.0,2.896
1166,172350.0,2.896
1167,172352.0,2.896
1168,172436.0,2.896
1169,172437.0,2.896
1170,172556.0,2.896
1171,172557.0,2.896
1172,172713.0,2.896
1173,172819.0,2.896
1174,172820.0,2.896
1175,172916.0,2.896
1176,173025.0,2.896
1177,173157.0,2.896
1178,173296.0,2.896
1179,173297.0,2.896
1180,173418.0,2.896
1181,173681.0,2.896
1182,173860.0,2.896
1183,173979.0,2.896
1184,173980.0,2.896
1185,174099.0,2.896
1186,174264.0,2.896
1187,174362.0,2.896
1188,174363.0,2.896
1189,174506.0,2.896
1190,174695.0,2.896
1191,174697.0,2.896
1192,174811.0,2.896
1193,174812.0,2.896
1194,175009.0,2.896
1195,175122.0,2.896
1196,175123.0,2.896
1197,175251.0,2.896
1198,175252.0,2.896
1199,175377.0,2.896
1200,175378.0,2.896
1201,175382.0,2.896
1202,175514.0,2.896
1203,175713.0,2.896
1204,175853.0,2.896
1205,175954.0,2.896
1206,176074.0,2.896
1207,176075.0,2.896
1208,176274.0,2.896
1209,176275.0,2.896
1210,176481.0,2.896
1211,176482.0,2.896
1212,176589.0,2.896
1213,176745.0,2.896
1214,176857.0,2.896
1215,176858.0,2.896
1216,177035.0,2.896
1217,177036.0,2.896
1218,177150.0,2.896
1219,177247.0,2.896
1220,177248.0,2.896
1221,177395.0,2.896
1222,177396.0,2.896
1223,177551.0,2.896
1224,177552.0,2.896
1225,177700.0,2.896
1226,177866.0,2.896
1227,177867.0,2.896
1228,178044.0,2.896
1229,178045.0,2.896
1230,178123.0,2.896
1231,178124.0,2.896
1232,178125.0,2.896
1233,178286.0,2.896
1234,178416.0,2.896
1235,178555.0,2.896
1236,178772.0,2.896
1237,178898.0,2.896
1238,178998.0,2.896
1239,178999.0,2.896
1240,179142.0,2.896
1241,179238.0,2.896
1242,179239.0,2.896
1243,179342.0,2.896
1244,179420.0,2.896
1245,179635.0,2.896
1246,179636.0,2.896
1247,179726.0,2.896
1248,179727.0,2.896
